,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2025/6/10 0:00,79.62,51.79,108.5,50.62,9652.12,9392.54,9653.36,1124.93,1089.16,1113.66,1108.3,1114.61,1160.8,1096.74,1073.03,1134.73,1088.47,521.11,450.09,531.53,558.85,578.26,500.35,504.76,558.16,454.76,604.5,26.76,15.23,22.37,21.89,24.04,366.63,250.06,208.52,287.57,300.11,99.17,98.11,96.32,106.12,97.5,1486.29,1406.11,1340.54,1350.87,1523.61,1539.25,3814.81,4242.73
2025/6/10 0:00,54.83,72.78,61.92,77.44,9236.23,8337.58,8834.97,1158.02,1188.37,1198.1,1106.55,1087.36,1069.52,1072.33,1176.49,1172.38,1060.96,529.41,477.72,510.93,459.55,516.93,590.83,514.31,614.56,552.29,589.56,20.75,26.5,32.01,33.59,20.49,198.66,212.33,182.64,263.05,187.86,100.52,96.36,99.6,102.09,106.71,1397.07,1531.56,1144.84,1568.54,1487.8,4402.28,3757.99,2508.34
2025/6/10 0:00,45.54,96.27,104.08,107.82,9159,8251.29,7930.43,1053.02,1154.85,1164.72,1201.97,1076.54,1163.1,1198.75,1106.93,1070.72,1213.77,523.82,582.52,611.09,533.15,491.2,539.67,555.97,611.65,466.15,462.42,30.14,21.11,19.1,36.14,31.63,253.51,274.21,187.88,239.45,363.3,99.56,97.65,107.76,105.79,107.78,1243.87,1544.71,1384.13,1265,1160.56,1796.23,4477.86,891.5
2025/6/10 0:00,54.83,107.35,58.75,107.79,7965.27,7703.22,9793.41,1102.63,1135.17,1170.07,1030.69,1106.67,1104.85,1121.49,1163.16,1104.46,1204.11,488.81,512.86,613.97,455.82,589.32,500.94,470.01,532.41,450.8,591.7,37.72,29.47,22.33,27.06,31.19,299.71,200.33,182.28,332.76,260.54,102.01,104.14,95.51,108.67,97.02,1236.02,1474.69,1195.08,1134.04,1537.38,1804.55,942.67,591.27
2025/6/10 0:01,61.97,84.09,92.47,89.36,9594.94,8872.61,8202.01,1163.53,1128.69,1150.42,1055.04,1073.15,1104.45,1038.08,1100.84,1094.86,1199.48,464.18,461.94,606.58,476.06,611.77,548.09,547.88,598.58,607.86,461.14,16.11,26.67,39.07,34.06,30.16,372.76,240.55,338.83,310.01,328.5,105.25,100.5,97.93,95.23,100.04,1413.49,1411.12,1134.22,1407.78,1596.16,4302.64,993.59,3665.64
2025/6/10 0:01,105.15,106.78,87.77,40.2,7944.27,8997.93,7956.58,1125.79,1156.48,1125.94,1185.97,1105.23,1074.66,1039.96,1181.24,1172.57,1185.91,468.57,579.07,614.38,511.29,536.35,479.04,482.93,533.5,583.62,457.56,23.38,37.61,26.92,34.79,32.02,253.62,215.03,218.73,253.51,316.43,103.43,109.35,95.84,108.23,103.58,1421.75,1270.34,1511.08,1107.29,1341.64,1735.98,1582.12,1539.28
2025/6/10 0:01,108.85,56.46,53.88,76.89,8840.59,9600,7821.22,1072.27,1064.39,1133.08,1081.86,1145.54,1194.18,1195.05,1155.54,1095.26,1165.36,592.16,457.67,567.8,547,574.52,611.17,615.58,573.3,616.37,495.57,31.53,27.06,33.97,19.75,28.77,200.27,324.52,353.47,196.73,334.42,104.72,105.35,95.02,99.51,102.42,1456.67,1569.57,1147.45,1228.87,1397.87,2886.71,4372.49,3366.06
2025/6/10 0:01,73.04,109.59,42.42,70.9,8125.6,8804.2,9202.86,1207.08,1163.16,1066.6,1154.57,1168.14,1057.2,1103.48,1146.49,1163.46,1192.19,511.54,546.41,533.44,593.74,570.16,612.63,586.39,488.57,588.33,504.47,17.92,18.75,25.29,28.52,30.19,257.96,215.54,256.14,377.05,377.98,100.25,100.96,102.82,109.19,100.61,1556.87,1399.83,1519.07,1363.84,1267.65,3594.17,3749.37,2813.35
2025/6/10 0:01,92.2,89.31,70.7,97.67,8782.1,9331.86,9148.84,1211.71,1141.03,1096.62,1030.45,1074.76,1046.04,1210.89,1098.51,1194.2,1099.65,469.89,513.66,501.76,477.86,462.49,500.71,566.4,591.49,464.61,563.53,38.86,36.03,26.97,32.85,32.17,214.4,313.98,304.64,300.83,182.26,104.92,101.43,100.28,95.47,97.59,1184.96,1430.72,1316.29,1180.82,1400.18,981.98,686.25,3176.09
2025/6/10 0:01,101.66,109.87,108.29,55.17,9206.02,9310.78,8298.66,1203.71,1203.18,1068.11,1157.27,1109.39,1200.7,1069.5,1114.61,1066.62,1077.01,569.32,537.88,597.72,463.64,569.58,506,549.73,496.92,609.76,526.4,27.26,18.93,29.59,39.28,22.04,193.94,319.54,224.28,253.54,249.14,100.94,98.99,105.36,100.78,107.08,1346.28,1493.59,1140.26,1116.97,1152.05,1485.3,1720.89,2522.35
2025/6/10 0:01,93.64,76.3,41.49,107.09,8707.39,8944.55,8501.49,1120.87,1142.25,1055.26,1056.44,1172.22,1152.55,1126.19,1157.27,1039.76,1209.77,597.35,549.03,456.7,463.37,570.44,601.33,549.77,463.8,569.09,616.36,19.34,32.71,32.61,20.34,39.3,310.3,250.33,261.19,351.93,207.21,95.34,108.45,103.04,106.1,96.93,1129.79,1423.21,1543.56,1393.81,1277.47,655.41,2984.7,4128.15
2025/6/10 0:01,42.13,55.45,67.09,54.01,8357.22,9646.11,9324.76,1068.14,1201.71,1102.35,1209.47,1070.76,1157.19,1094.33,1202.41,1158.28,1061.3,491.88,526.25,561.12,456.29,466.08,459.55,520.46,569.41,522.52,573.87,39.11,37.15,19.3,34.19,19.36,281.84,231.92,220.66,190.5,318.73,98.16,103.33,96.75,109.25,102.23,1551.73,1206.74,1248.17,1540.45,1226.16,1578.06,1951.24,2819.5
2025/6/10 0:01,69.27,50.85,79.22,99.68,9407.34,8154.2,8706.52,1032.3,1167.33,1217.52,1070.15,1069.59,1174.26,1031.85,1139.24,1138.9,1114.3,529.45,518.32,476.64,581.44,503.06,452.64,607.9,588.17,579.23,603.58,29.99,32.16,18,30.23,36.64,253,242.5,310.62,257.79,254.77,98.67,97.08,96.33,104.76,104.49,1579.06,1437.17,1360.02,1430.38,1599.83,3341.09,3590.76,884.26
2025/6/10 0:01,46.25,53.65,62.35,56.73,7612.4,7808.5,8385.46,1180.38,1082.59,1171.34,1135.93,1117.91,1140.77,1120.32,1136.94,1138.43,1142.05,606.47,532.32,468.93,470.05,590.5,538.86,583.53,615.48,586.95,546.31,39.4,20.48,32.86,39.74,23.8,286.04,185.14,358.3,342.52,359.43,107.87,102.23,96.08,106.13,102.26,1475.62,1256.92,1413.38,1520.48,1251,3151.35,4341.89,656.89
2025/6/10 0:01,109.28,84.11,49.95,68.76,8602.93,8157.36,7682.82,1084.47,1116.2,1197.7,1195.62,1089.58,1066.04,1099.47,1153.74,1039.11,1177.01,566.15,462.87,590.01,467.69,597.53,612.62,549.31,610.6,575.3,545.83,16.17,31.6,39.93,17.61,23.18,327.26,372.09,288.58,255.45,202.33,97.07,100.95,102.78,99.49,99.38,1521.96,1197.44,1122.12,1142.77,1398.6,3916.39,814.34,4194.78
2025/6/10 0:01,55.76,67.55,83.63,95.37,8886.41,9088.71,9360.34,1163.77,1089.84,1137.36,1144.92,1211.29,1146.41,1128.67,1134.27,1043.73,1160.67,476.35,475.64,521.1,573.75,481.21,540.65,484.64,584.48,564.13,486.97,31.13,22.9,23.5,18.82,26.52,325.31,189.68,303.64,339.03,322.71,109.32,106.79,101.35,105.69,103.17,1195.17,1171.91,1594.64,1205.99,1312.76,588.08,4337.99,967.2
2025/6/10 0:01,55.73,60.48,86.11,44.28,7916.2,7857.71,9494.66,1158.42,1061.59,1139.48,1056.53,1114.08,1219.62,1217.88,1126.73,1043.12,1115,559.03,616.96,459.04,601.32,604.99,535.8,478.01,476.52,479.39,510.26,16.05,27.35,34.9,22.93,22.67,206.2,293.9,342.61,332.42,322.94,108.96,101.92,96.61,96.07,100.28,1409.44,1212.8,1573.94,1420.39,1288.44,1744.96,3986.31,3118.22
2025/6/10 0:01,86.87,53.24,76.3,74.08,9769.5,8230.98,9383.59,1197.24,1107.27,1121.54,1077.35,1114.56,1047.79,1120.68,1094.82,1078.01,1206.98,477.58,593.17,537.39,566.49,598.83,502.23,567.78,458.69,476.61,482.11,30.25,38.97,33.86,33.57,29.13,266.1,342.23,263.96,284.46,319.75,101.23,107.9,109.26,108.25,100.84,1176.22,1103.05,1400.69,1292.53,1504.55,2477.44,774.18,3173.08
2025/6/10 0:01,41.93,89.11,108.57,107.68,8452.05,8793.95,8683.98,1031.8,1067.11,1087.91,1067.45,1156.92,1147.7,1152.26,1041.99,1033.21,1116.34,569.9,473.28,456.87,527.21,612.72,453.78,618.81,600,610.4,484.02,27.98,31.76,36.69,21.73,18.5,358.15,222.01,197.61,184.98,281.31,97.54,95.56,108.52,99.03,102.31,1248.99,1291.24,1237.56,1347.41,1336.6,1303.62,2323.37,3226.13
2025/6/10 0:01,41.22,72.16,109.09,85.43,8179.03,9618.94,8571.1,1186.49,1118.38,1175.27,1211.87,1214.66,1070.45,1151.56,1056.5,1168.76,1086.62,568.61,566.08,488.68,472.74,459.6,492.82,577.58,618.21,474.3,571.1,17.31,34.92,27.46,31.73,17.6,337.19,372.58,214.64,337.42,204.84,106.07,104.28,98.61,103.62,105.51,1331.99,1202.55,1294.02,1570.64,1105.01,2928.87,3887.3,3050.23
2025/6/10 0:01,51.77,105.82,73.88,40.22,8328.45,8008.26,9139,1189.19,1086.79,1062.08,1124.31,1046.79,1166.38,1201.39,1033.48,1184.83,1153.7,454.53,527.99,517.66,550.24,456.46,460.97,568.18,524.38,472.01,548.31,36.15,18.91,39.77,26.82,22.9,180.65,246.43,299.4,196.89,224.46,103.42,105.23,105.88,95.6,101.5,1445.41,1566.11,1235.35,1320.69,1476.05,4430.16,2604.51,2849.14
2025/6/10 0:01,96.7,91.56,54.26,63.71,9473.95,9436.29,8012.94,1078.88,1077.4,1142.71,1202.03,1199.74,1088.96,1051.67,1077.36,1122.64,1078.54,478.46,545.4,607.03,476.93,575.52,530.94,464,487.34,466.63,560.88,19.77,24.03,21.83,27.85,37.74,366.81,355.75,202.26,325.91,291.27,97.5,106.38,106.52,104.95,104.47,1194.92,1538.73,1130.94,1105.75,1255.5,4318.85,3014.9,2659.26
2025/6/10 0:01,76.5,42.75,47.6,43.33,9651.44,9659.03,9768.46,1211.6,1031.21,1093.44,1113.82,1160.45,1192.87,1211.88,1093.27,1130.37,1179.62,511.53,618.38,494.1,558.87,541.76,477.44,497.9,475.98,577.06,598.15,26.31,24.59,19.7,33.88,22.48,376.66,279.94,370.38,313.89,182.79,95.77,109.83,97.74,96.12,105.7,1172.18,1572.83,1405.9,1230.11,1365.56,1773.74,660.38,887.7
2025/6/10 0:01,51.17,91.71,77.47,77.1,7651.73,8524.68,8845.36,1102.55,1201.03,1056.89,1143.64,1111.35,1091.59,1071.26,1106.24,1209.99,1165.95,482.42,499.39,582.16,492.41,479.89,452.68,462.13,453.76,582.71,603.21,21.95,26.66,31.99,32.76,17.96,342.41,322.94,292.93,189.93,329.38,102.58,102.13,96.57,104.88,103.17,1326.18,1182.53,1126.21,1455.96,1599.14,3131.43,3249.41,3328.67
2025/6/10 0:01,74.18,46.47,96.22,73.28,8905.75,8724.36,9284.2,1199.13,1132.96,1155.93,1170.79,1133.98,1132.21,1078.12,1148.54,1035.23,1215.45,532.5,479.7,467.85,540.02,618.31,619.97,523.26,514.82,490.44,493.41,22.06,20.31,18.16,29.79,26.63,188.38,214.98,200.85,367.93,266.68,95.59,107.62,99.91,108.08,102.39,1283.6,1341.01,1404.57,1534.55,1166.34,1865.79,1659.97,2480.99
2025/6/10 0:01,43.8,62.59,87.38,51.64,8403.83,8428.36,8535,1044.64,1206.58,1158.86,1091.62,1070.99,1169.05,1054.82,1037.83,1098.65,1047.11,483.41,607.48,572.29,580.14,513.08,503.54,530.64,498.53,554.59,598.94,32.01,18.68,34.51,15.36,19.18,310.98,360.48,317.4,353.67,368.7,100.94,103.16,95.8,103.06,105.47,1241.88,1450.04,1513.07,1544.01,1412.61,3729.37,1512.5,2695.54
2025/6/10 0:01,76.14,101.29,81.09,103.91,9730.33,8628.9,9145.82,1080.37,1146.4,1065.98,1092.08,1147.68,1140.6,1100.95,1131.54,1121.01,1162.83,474.47,524.73,576.73,614.7,551.87,457.14,609.14,535.25,453.47,543.09,40,32.6,38.7,28.26,29.58,293.03,374.3,338.98,210.54,205.23,108.55,105.79,100.97,98.1,98.55,1407.44,1472.99,1570.8,1455.75,1229.68,2697.09,1734.63,2120.07
2025/6/10 0:01,105.57,41.51,76.42,74.92,8057.72,8549.66,9025.86,1062.61,1111.42,1083.95,1103.14,1094.36,1157.61,1204.24,1127.68,1058.32,1140.26,546.78,509.14,542.41,578.74,535.92,593.85,544.18,564.56,490.48,461.62,24.3,39.16,15.61,21.52,27.79,256.91,343.78,319.19,215.56,343.78,95.51,100.18,103.64,95.91,104.91,1168.02,1367.65,1209.33,1271.74,1559.72,2249.11,3714.36,4268.68
2025/6/10 0:01,42.8,45.62,58.69,85.46,8775.91,8683.47,8103.44,1069.82,1073.91,1197.99,1112.69,1049.5,1171.64,1133.57,1164.67,1069.94,1084.7,565.45,498.88,454.71,527.44,521.87,578.63,545.51,556.6,553.11,539.7,18.3,20.14,21.77,29.52,17.05,345.4,337.06,343.88,313.1,307.57,101.37,108.54,100.79,104.82,108.3,1451.75,1424.3,1467.76,1546.24,1225.34,4228.46,2775.73,3722.24
2025/6/10 0:01,66.04,108.48,49.19,65.79,9521.39,9676.19,7613.18,1178.45,1175.34,1080.66,1068.15,1132.92,1043.72,1051.42,1197.62,1145.95,1138.54,450.79,489.53,532.65,611.36,466.24,507.45,518.11,585.46,564.45,563.01,18.28,30.27,16.62,21.48,33.32,254.89,233.83,188.93,302.14,362.74,95.22,100.36,105.01,108.55,100.6,1171.58,1397.36,1177.96,1512.85,1442.87,1277.01,747.58,3252.96
2025/6/10 0:01,97.1,55.72,70.27,96.68,8000.37,8608.51,9608.13,1111.97,1206.17,1084.73,1168.72,1176.36,1131.16,1130.73,1201.49,1133.08,1039.58,564.3,613.08,516.88,454.18,454.23,555.44,539.97,496.29,582.27,610.1,30.47,22.87,22.09,37.48,38.97,288.35,353.57,265.81,254.24,313.13,98.59,105.22,99.55,109.46,96.96,1535.35,1474.75,1185.08,1314.2,1276.9,572.45,3294.03,3054.31
2025/6/10 0:01,90.95,52.1,75.99,47.11,8248.25,8768.34,7782.4,1104.51,1082.76,1154.02,1044.17,1048.29,1173.03,1032.67,1121.15,1078.08,1117.04,458.15,545.43,472.37,453.31,610.74,491.78,500.47,460.11,557.02,565.36,19.7,33.21,26.03,29.44,26.13,358.95,355.61,324.6,281.51,246.29,96.18,96.85,99.54,108.82,108.02,1258.33,1286.85,1585.41,1290.9,1570.92,1278.4,3756.35,3063.87
2025/6/10 0:01,46.26,99.85,100.31,77.94,8399.3,9767.79,8813.65,1039.04,1098.5,1197.42,1135.16,1034.49,1080.58,1033.15,1046.01,1125.98,1109.76,563.8,453.23,525.69,586.65,471.75,560.05,559.9,588.67,526.14,553.87,30.25,18.74,30.82,17.87,34.64,290.51,348.52,336.79,295.06,200.6,101.61,100.77,103.66,95.34,104.02,1592.42,1339.88,1245.3,1365.12,1202.58,2497.72,3770.81,3633.02
2025/6/10 0:01,65.5,87.98,85.09,92.05,8254.68,7593.03,8360.71,1119.69,1210.26,1038.56,1052.22,1213.94,1071.97,1098.71,1178.93,1107.7,1211.08,572.07,602.51,569.15,586.12,476.14,533.88,454.2,475.71,604.85,481.68,17.06,19.9,18.85,26.39,17.95,275.71,283.34,375.11,373.66,349.53,107.25,99.14,105.8,102.76,98.21,1399.45,1551.18,1527.85,1520.7,1421.76,907.53,1282.89,4149.22
2025/6/10 0:01,105.58,98.79,96.86,49.42,7943.43,9742.01,9755.56,1101.78,1125.86,1045.17,1090.45,1095.8,1213.75,1158.44,1175.18,1080.02,1081.21,559.06,552.5,496.19,618.7,607.66,526.95,541.61,488.36,618.94,501.54,30.56,38.64,39.27,18.84,31.45,231.09,215.54,377.85,219.85,336.37,98.61,102.72,106.69,108.02,106.81,1355.57,1123.48,1390.72,1133.09,1565.11,4000.59,3568.86,2796.46
2025/6/10 0:01,69.32,94.22,78.26,71.75,8591.56,8912.66,7532.21,1042.18,1035.37,1127.59,1100.6,1207.52,1110.87,1196.95,1219.04,1137.15,1193.87,505.88,511.44,541.9,585.24,615.54,560.13,529.88,500.06,583.64,575.45,31.35,31.72,35.51,38.68,28.93,210.01,362.6,306.79,197.08,248.02,103.37,98.26,108.65,97.8,108.91,1110.49,1532.3,1211.64,1505.02,1577.02,1888.4,1921.33,2414.8
2025/6/10 0:01,104.21,90.24,63.8,50.33,9203.24,7817.95,7849.7,1092.63,1099.13,1074.77,1082.31,1131.86,1042.06,1175.43,1191.39,1119.59,1173.34,599.87,617.12,603.13,531.35,586.76,493.34,461.99,479.04,588.2,580.83,26.24,30.32,22.57,21.24,22.96,261.76,213.75,230.85,343.11,323.06,107.16,109.38,99.37,96.6,100.27,1132.68,1259.16,1262.53,1571.74,1342.59,2746.13,3412.74,2507.05
2025/6/10 0:01,50.53,40.77,51.76,97.47,8636.93,8028.89,9157.45,1060.53,1202.46,1216.56,1072.48,1060.01,1155,1129.62,1111.86,1032.59,1128.96,615.15,594.88,534.4,453.43,576.87,549.41,615.52,611.31,499.96,502.71,21.94,27.74,23.66,30.73,17.42,258.9,286.24,374.87,205.37,229.84,105.62,108.28,109.78,107.3,101.16,1574.37,1495.02,1422.45,1425.79,1123.22,3672.48,1479.92,2665.57
2025/6/10 0:01,95.96,60.26,103.9,65.91,8285.58,8587.09,9117.04,1065.86,1144.13,1190.16,1055.04,1198.51,1065.38,1172.8,1041.9,1165.18,1043.24,595.51,585.66,535.97,542.07,592.07,616.88,594.42,484.98,486.95,451.49,24.02,16.41,33.51,38.05,21.78,347.96,370.85,300.66,364.1,254.18,104.34,98.89,98.07,95.99,106.88,1437.91,1236.79,1509.42,1529.88,1262.16,1875.39,3394.62,4269.86
2025/6/10 0:01,76.91,99.46,41.95,82.3,9362.17,9587.49,9002.52,1045.78,1048.14,1178.97,1070.5,1138.58,1208.53,1137.18,1099.07,1102.52,1162.3,483.57,558.58,584.02,607.7,488.61,480.43,568.78,569.99,581.18,597.98,26.38,31.56,39.23,32.38,19.31,187.98,272.9,209.42,236.02,200.89,99.69,108.25,101.18,98.93,97.07,1196.23,1569.41,1346.19,1154.12,1243.04,3579.21,3266.21,3739.82
2025/6/10 0:01,75.78,66.81,42.98,73.29,9508.53,7928.8,8321.53,1120.3,1050.57,1038.36,1191.18,1155.72,1078.47,1167.56,1031.85,1119.12,1162.66,541.82,510.78,578.02,552.23,526.56,473.95,606.4,571.96,579.53,514.87,31.59,24.06,30.24,39.8,21.26,288.27,259.39,239.01,278.42,215.1,99.23,95.72,97.64,98.87,96.54,1114.41,1476.31,1545.5,1250.57,1178.11,937.25,1270.12,1685.9
2025/6/10 0:01,58.52,64.08,49.27,72.54,7797.19,9147.08,8409.09,1053.74,1160.2,1032.46,1045.94,1187.46,1063.18,1108.04,1158.47,1199.91,1113.4,484.4,470.11,533.92,547.58,584.21,553.29,561.23,572.71,532.56,599.31,38.29,39.18,30.79,21.7,27.4,185,232.3,261.69,249.97,346.16,105.74,97.78,105.39,105.27,107.98,1233.49,1284.47,1195.66,1461.11,1569.67,1128.22,2854.96,1713.06
2025/6/10 0:01,89.16,63.28,59.86,73.51,9306.96,9301.84,7796.06,1153.28,1211.69,1059.3,1046.35,1032.6,1060.77,1106.34,1135.82,1218.74,1033.97,538.98,576.14,482.01,556.26,564.42,521.2,609.25,550.33,452.56,486.7,37.9,31.81,15.68,20.8,26.64,240.94,200.47,315.55,332.26,342.55,106.76,100.51,104.8,105.11,104.61,1523.64,1576.82,1533.85,1435.23,1559.91,540.17,3464.38,4191.34
2025/6/10 0:01,81.77,56,46.32,99.66,8230.64,9067.38,8206.01,1080.84,1209.75,1154.34,1086.23,1044.03,1113.69,1150.17,1074.7,1043.72,1201.79,556.96,564.08,588.22,580.12,567.16,550.28,465.88,488.5,596,561.48,35.82,33.29,21.31,24.2,33.43,236.79,372.26,265.36,254.18,310.49,102.5,104.9,102.95,101.55,102.04,1339.82,1173.24,1556.87,1548.92,1515.26,2818.8,2820.82,2067.88
2025/6/10 0:01,109.13,105.28,51.41,87.07,8912.73,8344.52,9055.04,1167.39,1192.95,1192.26,1050.71,1211.93,1085.63,1047.01,1127.74,1049.82,1125.74,567.15,534.26,550.37,590.26,516.66,562.33,517.3,613.79,500.03,493.06,20.87,23.54,29.15,28.27,15.87,222.74,280.11,184.03,297.43,295.49,107.14,108.43,104.26,100.68,95.47,1346.62,1486.19,1316.34,1356.26,1453.5,4427.83,1407.82,2210.48
2025/6/10 0:01,106.46,71.13,41.11,93.97,8209.66,8055.84,8892.31,1166.34,1081.68,1173.49,1068.19,1171.91,1048.81,1119.71,1090.98,1184.87,1031.24,587.15,464.77,586.52,538.44,581.99,592.59,604.17,550.51,495.09,607.75,36.53,24.35,26.97,20.52,20.1,245.26,352.2,242.36,328.78,367.4,96.4,97.39,109.97,104.61,103.68,1261.12,1597.71,1248.44,1500.29,1280.44,907.33,2186.9,1991.51
2025/6/10 0:01,57.44,47.35,82.11,72.46,9418.4,8434.83,9212.86,1130.84,1200.01,1075.89,1187.06,1089.28,1122.86,1115.25,1212.75,1129.28,1123.42,570.43,472.33,546.02,464.36,529.37,579.51,519.77,586.93,474.15,527.07,17.17,31.62,28.61,19.11,25.3,323.38,226.85,232.71,311.05,184.46,98.17,107.51,99.33,95.55,102.14,1262.64,1528.47,1239.87,1561.87,1119.07,3225.73,1610.08,3653.7
2025/6/10 0:01,49.01,100.22,84.73,107.83,9096.26,8777.86,8692.53,1140.95,1046.03,1096.17,1034.12,1036.99,1047.9,1150.46,1092.18,1128.23,1036.67,586.37,510.05,556.97,494.78,577.69,564.73,490.92,534.16,469.22,572.34,31.33,32.62,19.57,24.53,27.31,369.98,212.18,186.27,329.42,196.62,97.95,103.87,105.8,96.4,101.96,1341.25,1457.05,1595.17,1376.94,1357.08,1248.41,1792.87,1760.33
2025/6/10 0:01,48.32,82.59,74.71,66.56,9058.11,9144.47,9411.87,1150.2,1095.23,1095.6,1187.15,1160.27,1196.96,1121.83,1173.98,1163.16,1139.57,504.6,560.43,482.93,544.78,605.17,606.4,454.58,615.51,594.6,610.16,37.78,20.92,21.12,29.46,24.33,304.77,258.5,203.97,195.69,234.65,96.61,97.4,109.31,96.11,95.83,1456.82,1349.36,1495.14,1581.57,1502.57,1178.58,1023.6,903.15
2025/6/10 0:01,100.89,86.26,91.31,67.34,9092.98,9497.44,8941.19,1069.25,1169.35,1177.64,1078.05,1081.4,1122.7,1100.39,1186.61,1054.66,1030.89,520.02,538.88,597.66,551.02,545.77,485.53,532.81,474.06,547.46,542.79,30.97,24.16,22.66,31.12,28.8,201.91,279.65,250.62,342.82,338.1,103.35,100.8,106.89,95.85,100.3,1454.4,1393.24,1188.88,1378.89,1412.27,2606.5,4069.11,3779.96
2025/6/10 0:01,72.44,65.13,74.18,96.41,8475.67,9543.34,8211.98,1146.91,1037.86,1193.2,1183.74,1153,1132.2,1209.11,1196.57,1131.68,1105.54,503.68,594.24,502.62,502.84,533.83,490.26,573.66,529.8,588.72,519.05,25.47,39.85,23.53,31.74,25.27,377.23,233.44,183.65,337.29,363.63,109.16,109.31,107.6,99.19,101.83,1578.56,1192.83,1560.9,1480.04,1285.25,4221.34,1845.43,1930.21
2025/6/10 0:01,97.15,71.06,103.96,85.31,9612.33,7700.6,9751.34,1070.07,1125.19,1217.73,1163.09,1120.79,1175.03,1137.13,1059.14,1143.1,1104.42,495.82,611.64,470.97,512.16,580.25,575.62,536.19,571.15,560,481.05,29.05,39.46,31.94,24.69,34.77,220.94,274.46,274.46,329.63,340.69,108.89,99.15,100.59,104.13,103.98,1479.59,1321.35,1300.25,1242.85,1124.44,2755.97,3396.53,2516.65
2025/6/10 0:01,83.27,106.46,92.18,57.15,8189.45,8520.99,9508.46,1104.48,1133.78,1043.15,1214.3,1209.53,1136.36,1132.46,1203.06,1177.85,1132.29,543.59,574.5,590.29,465.58,565.46,561.22,547.9,470.34,538.79,534.88,35.67,27.61,36.08,20.13,31.12,187.82,190.81,316.83,193.67,190.22,97.14,109.3,96.19,104.68,109.96,1595.12,1493.45,1523.79,1128.22,1367.14,1580.28,4122.62,1431.91
2025/6/10 0:01,54.21,88.69,105.51,108.15,8333.63,9192.81,7881.03,1113.06,1076.26,1172.41,1165.79,1180.82,1068.21,1065.96,1075.04,1044.53,1159.69,450.27,512.72,611.69,606.75,555.96,466.39,524.5,542.93,464.43,568.4,20.42,28.97,22.62,16.16,29.9,313.7,222.68,245.41,297.82,202.67,108.17,101.61,98.55,105.99,96.85,1419.63,1558,1586.35,1469.89,1522.42,3589.08,3397.55,2344.17
2025/6/10 0:01,99.36,48.35,78.53,109.72,7944.03,8884.92,9537.04,1044.43,1195.31,1048.8,1080.8,1126.19,1187.55,1143.2,1182.14,1092.94,1077.11,457.68,535.7,563.26,600.47,496.01,505.92,486.23,600.67,501.36,526.24,15.66,32.04,15.55,36.12,36.32,321.05,331.52,245.27,370.81,350.3,97.06,101.31,107.26,98.11,108.67,1593.78,1240.21,1188.72,1482.27,1345.74,3539.19,586.05,1974.24
2025/6/10 0:01,71.6,75.92,68.88,81.98,8139.81,9788,8556.32,1162.56,1113.16,1095.38,1134.63,1185.71,1067.39,1055.85,1139.81,1088.22,1205.68,487.07,487.45,499.8,606.71,603.71,574.9,474.85,513.93,514.46,577.74,19.22,38.49,18.44,19.92,39.71,283.99,230.55,334.3,354.07,361.78,100.33,96.04,101.48,102.02,100.63,1409.61,1358.83,1226.54,1248.02,1443.82,3568.37,2542.54,2111.33
2025/6/10 0:01,51.29,42.75,48.52,86.42,8490.36,9709.51,7879.34,1217.58,1146.69,1094.3,1070.07,1187.81,1064.82,1191.36,1186.86,1086.11,1134.6,592.52,509.99,542.63,461.98,603.22,593.56,588.93,545.69,479.06,508.52,15.73,34.02,37.98,17.57,38.85,265.18,232.9,225.77,194.3,351.22,108.55,96.13,106.95,103.74,98.87,1283.01,1379.49,1430.64,1592.47,1307.23,1484.24,3539.47,4208.19
2025/6/10 0:01,85.44,90.14,98.37,59.21,9524.42,9233.11,9472.72,1197.24,1104.79,1154.48,1114.41,1074.48,1166.05,1177.24,1149.27,1030.33,1108.78,508.1,611.86,567.86,536.56,596.11,478.26,596.16,525.73,493.57,500.85,37.08,18.76,29.85,32.86,34.31,313.84,313.19,191.11,268.42,270.83,100.65,105.13,107.54,109.52,95.49,1520.49,1560.92,1544.57,1574.45,1380.69,975.07,2043.75,975.29
2025/6/10 0:01,65.34,51.62,81.11,65.07,8230.93,8762.99,9062.87,1033.6,1173.81,1109.98,1165.74,1196.09,1142.18,1074.24,1110.48,1122.63,1155.95,511.28,480.75,492.33,518.91,463.16,540.1,452.88,603.94,472.41,562.21,20.28,19.62,20.34,23.8,30.33,235.97,200.03,189.19,332.75,236.53,106.66,98.97,103.82,97.71,107.72,1155.83,1326.48,1548,1216.32,1437.57,1717.95,3061.99,1225.07
2025/6/10 0:01,92.97,87.91,48.59,108.26,7844.93,9561.37,9267.84,1084.46,1181.78,1067.78,1171.21,1166.9,1038.58,1218.87,1049.17,1122.18,1044.5,466.22,584.63,557.59,530.02,508.04,550.24,467.7,605.25,560.45,592.24,37.91,21.57,21.08,17.87,29.91,202.86,371.77,361.68,359.94,342.7,109.6,103.14,108.91,105.19,101.73,1415.3,1363.5,1454.66,1358.74,1283.97,2803.91,2868.93,1034.12
