Datetime,P0001,P0002,P0003,P0004,P0005,P0006,P0007,P0008,P0009,P0010,P0011,P0012,P0013,P0014,P0015,P0016,P0017,P0018,P0019,P0020,P0021,P0022,P0023,P0024,P0025,P0026,P0027,P0028,P0029,P0030,P0031,P0032,P0033,P0034,P0035,P0036,P0037,P0038,P0039,P0040,P0041,P0042,P0043,P0044,P0045,P0046,P0047,P0048,P0049,P0050,P0051,P0052,P0053,P0054,P0055,P0056,P0057,P0058,P0059,P0060,P0061,P0062,P0063,P0064,P0065,P0066,P0067,P0068,P0069,P0070,P0071,P0072,P0073,P0074,P0075,P0076,P0077,P0078,P0079,P0080,P0081,P0082,P0083,P0084,P0085,P0086,P0087,P0088,P0089,P0090,P0091,P0092,P0093,P0094,P0095,P0096,P0097,P0098,P0099,P0100
2025-06-10 00:00:26,82.02,91.7,81.3,108.64,9661.66,7712.52,8520.68,1149.59,1106.37,1048.03,1219.75,1039.99,1159.3,1069.08,1035.77,1098.59,1056.74,485.54,570.03,601.24,524.02,591.84,577.94,518.67,564.11,480.52,553.97,37.2,34.67,26.86,21.44,34.88,220.25,210.1,190.72,261.84,376.54,109.96,100.98,107.58,100.49,99.26,1255.31,1430.46,1191.55,1384.0,1550.98,802.28,1714.91,784.25,3318.12,1950.49,486.08,526.46,406.53,518.39,431.27,563.82,480.15,549.15,5065.72,2561.32,3201.35,3621.34,3874.6,72.46,66.5,55.76,45.45,62.58,250.84,231.15,236.49,256.65,259.44,2.17,4.39,3.19,2.4,4.13,3.93,3.45,0.85,2.65,3.84,82.25,79.96,17.24,23.25,39.31,69.76,49.24,92.97,40.79,26.81,26.16,17.06,24.55,21.02,26.53
2025-06-10 00:00:27,57.35,80.95,61.42,99.42,7962.13,9149.31,8526.07,1096.64,1160.55,1170.63,1083.5,1083.0,1082.57,1219.38,1208.88,1176.59,1127.71,566.16,567.48,450.48,497.89,612.16,581.87,517.57,547.96,512.81,511.56,37.83,18.94,32.63,24.6,28.1,298.1,247.7,225.75,326.56,378.57,99.43,106.97,98.41,106.46,107.98,1332.14,1315.72,1463.66,1419.72,1212.85,3921.29,1110.62,2918.27,1043.62,2535.9,444.78,455.09,502.19,487.31,495.03,566.72,568.2,558.17,3270.55,1616.2,2277.54,3335.46,3719.15,75.58,79.39,76.56,71.83,78.31,228.01,258.14,283.34,274.49,257.48,0.44,2.83,0.51,3.49,4.41,2.93,2.88,4.06,1.24,1.54,85.37,93.97,58.98,51.97,14.12,78.97,70.21,65.86,68.18,17.36,14.27,29.45,6.94,17.06,23.0
2025-06-10 00:00:28,56.77,105.36,103.96,66.16,9156.94,9278.14,9500.22,1151.83,1148.42,1034.2,1037.56,1161.08,1154.75,1210.9,1216.68,1210.23,1182.83,480.83,537.72,561.16,589.79,530.44,522.99,566.97,540.11,553.26,563.11,32.07,35.39,19.9,36.49,35.36,349.05,249.38,204.55,330.61,276.91,103.92,105.88,103.99,106.27,105.37,1599.79,1161.29,1419.47,1327.8,1203.29,566.51,2576.89,3501.07,3409.4,3658.41,498.33,507.02,471.88,452.85,458.98,405.27,393.67,568.63,4251.87,1694.37,3278.67,4966.51,4308.62,70.79,56.34,56.84,71.18,57.55,281.86,263.61,240.09,252.46,299.08,2.92,4.78,2.03,2.85,2.43,1.45,1.74,4.64,4.7,0.24,69.53,39.04,15.28,59.28,55.41,86.67,67.3,18.92,52.96,68.45,13.62,13.8,12.77,27.91,13.9
2025-06-10 00:00:29,74.54,61.04,104.49,52.03,9665.39,9690.19,8241.27,1197.39,1208.75,1138.39,1170.87,1218.52,1045.02,1138.99,1054.95,1210.76,1209.63,492.67,584.96,495.9,533.67,556.44,549.21,540.77,491.53,473.23,468.06,30.43,29.56,21.0,32.32,34.96,210.04,272.6,251.29,236.76,233.95,95.79,95.55,102.84,106.06,96.49,1261.38,1221.35,1326.3,1594.46,1236.89,3761.58,1101.98,1343.33,3415.67,4330.62,398.18,419.9,494.95,505.92,500.26,473.04,559.75,427.62,2441.16,4471.35,2949.35,4894.85,3148.33,70.67,78.25,69.29,79.99,51.92,288.19,220.82,281.48,228.58,266.49,4.36,1.29,4.44,4.31,3.17,1.63,2.64,2.1,1.52,4.93,81.39,93.96,50.34,34.89,73.68,89.26,71.68,39.03,21.35,60.45,27.36,9.38,18.67,8.39,29.74
2025-06-10 00:00:30,41.31,54.1,84.0,106.93,9062.06,9743.33,8752.98,1088.94,1082.22,1078.03,1203.66,1142.22,1102.1,1203.86,1200.85,1080.55,1106.29,604.3,457.24,557.66,513.9,584.88,490.54,599.62,465.39,588.8,572.61,21.72,30.47,33.82,33.71,33.34,320.39,183.19,268.25,342.96,189.46,102.81,103.25,103.25,109.84,107.26,1565.0,1125.42,1451.62,1462.37,1118.28,2862.73,4110.29,4280.56,629.7,3875.34,448.01,564.66,450.39,544.55,540.8,392.02,545.52,467.89,2301.11,2749.33,2004.32,3040.17,2982.48,55.92,76.86,70.57,67.34,52.22,264.07,218.47,297.29,247.08,242.93,1.38,3.59,1.87,0.12,2.81,2.38,3.26,0.66,4.75,4.95,68.27,64.72,45.31,38.83,33.07,65.57,36.2,55.61,52.89,76.89,6.67,28.44,11.0,6.66,29.0
2025-06-10 00:00:31,79.98,102.51,63.41,103.2,8884.47,9502.26,9084.51,1098.9,1114.48,1099.48,1067.22,1110.91,1112.51,1069.91,1030.11,1128.81,1060.33,594.48,458.2,516.05,532.88,453.02,451.15,498.19,510.22,531.39,513.21,28.3,22.03,38.28,21.05,18.27,214.79,289.73,243.55,238.12,314.71,103.42,109.72,102.12,108.77,101.92,1528.91,1394.82,1597.91,1228.79,1191.85,1691.62,2408.84,2152.57,2185.27,1041.72,556.93,462.2,458.49,413.02,440.19,503.98,555.8,434.59,3464.31,3201.11,1547.17,4346.43,3383.99,76.19,63.92,66.21,46.89,63.14,286.91,260.3,261.05,278.06,221.63,2.24,1.88,3.64,0.11,4.71,3.1,0.17,3.19,1.3,3.96,17.3,37.8,28.57,86.78,24.53,40.68,83.74,26.14,36.49,78.34,11.14,27.88,21.83,25.26,29.82
2025-06-10 00:00:32,94.72,59.39,53.79,65.53,9771.41,8068.43,8363.08,1084.86,1036.98,1144.34,1041.98,1136.02,1170.0,1038.06,1064.53,1067.13,1095.55,453.45,503.93,470.55,599.8,543.17,575.79,517.11,537.69,604.66,596.95,37.46,27.42,17.41,28.33,39.07,228.8,274.64,297.08,295.16,283.03,98.56,109.89,107.78,102.68,95.21,1492.71,1294.03,1167.2,1355.29,1524.81,2434.73,542.25,3180.42,1505.8,1411.14,505.53,422.23,440.38,499.7,466.02,513.31,551.65,446.3,4785.88,5287.44,3870.29,4734.05,1858.66,66.73,62.89,75.93,55.8,69.83,221.77,221.59,226.1,270.31,279.2,2.44,0.86,2.9,1.15,1.38,4.15,1.37,0.35,3.26,4.98,53.75,98.33,29.62,50.67,63.01,25.35,93.99,42.93,38.01,93.42,22.2,6.6,14.31,13.61,27.46
2025-06-10 00:00:33,109.21,96.88,49.45,68.84,7887.05,9276.57,7685.34,1045.17,1094.76,1168.06,1076.84,1082.29,1139.62,1194.85,1214.57,1109.91,1036.77,462.91,548.0,465.15,570.14,573.66,524.94,557.96,583.8,487.77,548.29,38.77,38.55,34.35,15.76,21.02,180.94,264.91,241.79,214.91,321.76,99.65,103.52,96.83,99.91,96.17,1300.8,1192.66,1202.43,1274.96,1305.97,2001.82,2682.68,1375.22,1134.86,2428.37,411.74,439.01,403.42,505.56,503.01,527.58,391.82,430.14,2031.84,5444.27,4485.52,5310.51,4943.38,56.44,65.4,78.59,62.38,56.53,207.11,243.3,257.9,229.15,243.85,2.44,2.72,4.57,2.98,0.87,1.99,4.42,1.7,1.67,4.56,36.69,17.78,17.43,43.7,86.91,78.38,31.25,91.22,68.8,36.05,25.9,8.69,9.83,29.34,27.22
2025-06-10 00:00:34,86.15,97.61,54.21,48.59,7723.33,8251.34,9511.56,1100.64,1120.07,1081.87,1126.54,1109.2,1083.95,1197.58,1125.95,1148.11,1092.79,556.42,586.43,606.85,486.37,465.4,458.42,494.16,490.57,501.6,477.39,24.82,32.2,20.78,15.71,25.98,295.59,323.96,258.34,248.3,316.21,105.62,95.82,103.05,100.56,106.42,1330.17,1260.75,1199.24,1122.11,1321.13,4015.09,4484.4,857.78,2752.39,2517.87,477.24,460.19,491.86,490.98,449.51,553.88,413.8,561.89,2199.54,4962.63,4653.55,4137.96,4732.47,49.84,67.56,48.52,57.62,45.37,230.86,264.86,274.43,257.76,271.97,4.21,1.49,1.82,0.36,4.14,4.0,4.96,2.76,0.93,4.69,44.35,68.28,46.07,34.77,59.75,77.04,50.13,42.8,44.63,61.69,18.61,29.5,7.44,6.64,10.2
2025-06-10 00:00:35,65.25,103.54,98.61,104.19,8167.02,8672.4,9357.29,1153.6,1038.92,1083.43,1200.64,1063.05,1088.26,1067.21,1042.95,1055.81,1180.6,455.39,556.1,533.13,617.29,494.19,498.71,528.56,572.14,598.18,592.24,16.34,33.25,17.45,33.94,24.28,188.5,286.47,269.15,374.52,373.64,99.13,107.46,106.86,108.0,101.1,1469.91,1440.67,1436.11,1393.15,1402.66,1947.38,3614.92,3515.2,3257.12,3933.09,417.86,512.56,554.51,486.18,445.51,569.62,472.26,497.01,1646.6,4642.44,2438.03,4929.61,2744.61,67.38,69.71,79.22,75.72,60.56,243.64,291.36,202.14,252.92,286.5,2.26,0.94,2.69,2.71,3.76,4.45,4.38,2.21,0.37,2.67,35.21,93.45,68.75,70.19,13.78,26.69,71.98,31.6,14.03,47.12,18.57,19.87,29.51,9.83,27.34
2025-06-10 00:00:36,82.04,69.39,89.94,92.64,8784.94,9160.99,8351.29,1056.31,1211.22,1053.72,1060.73,1140.59,1219.61,1202.49,1055.79,1175.13,1208.5,504.01,461.44,515.96,528.72,592.42,576.28,569.61,580.05,544.15,497.67,20.02,38.13,23.49,24.68,20.73,364.15,208.43,189.03,352.6,183.48,105.97,102.41,108.73,96.91,108.21,1286.92,1177.5,1112.5,1552.85,1495.56,3324.92,608.81,1923.72,2340.48,1907.35,406.44,494.77,445.55,450.74,567.38,415.64,453.39,560.99,2740.37,4179.54,2857.73,5177.8,3187.66,48.72,50.68,47.99,55.27,61.16,251.78,230.86,223.3,274.29,245.59,0.96,0.88,4.66,3.22,3.58,2.62,4.65,0.59,4.14,4.64,42.28,43.07,75.97,15.72,22.52,13.91,45.38,43.24,85.38,90.72,18.48,15.76,17.21,27.38,12.89
2025-06-10 00:00:37,44.73,75.86,88.06,106.33,8399.3,7777.58,8230.59,1134.1,1072.54,1142.5,1076.92,1149.08,1070.87,1131.64,1106.59,1060.75,1066.59,488.96,484.23,595.17,570.85,596.41,583.92,583.76,532.86,503.4,548.35,22.96,33.03,32.23,38.19,27.98,264.91,203.75,369.54,343.21,286.98,107.95,101.01,99.39,95.95,97.08,1226.7,1205.73,1414.52,1221.91,1121.84,2891.39,4372.55,3051.56,1531.36,4144.39,479.65,476.89,470.81,406.75,457.86,554.88,534.56,506.79,4393.15,2934.65,4833.84,2970.56,2354.12,58.23,69.22,51.33,71.22,73.28,226.2,279.9,233.57,202.77,282.78,3.02,1.2,4.64,4.7,2.49,2.73,2.66,3.99,4.0,0.82,15.93,16.34,62.34,34.16,25.26,13.07,73.67,43.79,79.17,47.91,18.92,15.81,27.88,23.08,18.72
2025-06-10 00:00:38,92.71,72.83,109.9,100.04,9297.43,9373.24,7807.42,1218.01,1218.58,1037.52,1107.66,1203.84,1190.95,1182.94,1106.16,1088.47,1157.69,581.67,558.78,460.42,480.48,530.15,502.37,479.16,487.67,499.58,521.12,24.66,18.35,25.54,29.43,22.85,366.18,335.62,335.52,277.41,221.12,109.96,95.08,104.46,100.06,108.45,1103.2,1494.84,1364.82,1373.11,1367.82,4230.46,2766.18,1461.4,2551.02,642.41,430.55,385.57,395.65,560.43,457.55,544.81,452.85,563.33,2690.05,4063.06,5069.55,4903.23,2759.88,62.05,67.22,72.75,68.78,53.28,290.61,298.23,236.57,275.23,287.12,3.99,3.76,1.37,0.7,4.11,3.72,4.74,4.48,4.51,2.56,87.64,31.54,25.16,85.9,27.02,80.44,63.49,73.04,93.61,41.25,13.79,17.52,28.7,23.41,15.59
2025-06-10 00:00:39,43.98,76.17,52.32,105.43,8690.62,8639.86,8435.87,1214.3,1179.36,1125.04,1217.63,1039.08,1146.24,1082.78,1177.73,1034.08,1118.49,497.96,572.08,567.02,566.53,592.33,492.89,506.42,518.0,478.65,495.14,18.03,35.84,30.79,21.01,37.37,205.12,224.79,203.24,188.28,271.78,97.62,109.75,106.36,109.89,101.03,1486.38,1570.11,1185.09,1541.37,1332.42,2746.57,3092.93,687.58,3861.82,2743.87,425.17,515.42,507.87,536.03,497.11,458.59,423.02,483.59,3112.42,2400.82,2395.76,3421.52,2741.6,53.44,74.17,79.46,47.52,71.69,277.53,273.13,222.01,286.42,256.42,0.67,4.64,1.52,4.09,2.99,0.73,2.39,1.09,2.09,1.96,46.69,32.79,48.51,79.17,29.32,99.62,55.83,92.29,33.34,24.68,10.11,8.89,24.06,16.16,28.89
2025-06-10 00:00:40,82.41,95.06,78.01,105.53,9036.41,8433.05,9777.25,1205.93,1098.41,1186.68,1141.74,1127.0,1129.43,1036.94,1139.35,1152.31,1161.95,593.9,529.88,522.68,532.53,472.14,525.85,544.41,451.97,502.69,497.31,18.19,33.14,37.9,26.48,36.97,280.08,196.08,360.44,335.22,254.59,108.71,97.18,103.01,107.36,99.32,1190.25,1110.54,1224.47,1350.97,1389.43,2627.98,1795.22,4438.33,3326.32,2180.17,457.92,524.39,411.01,425.07,539.5,475.27,520.29,439.27,5487.8,2259.47,2402.77,4971.94,2049.52,65.13,64.28,47.35,48.52,52.48,293.59,248.97,269.73,231.2,208.9,1.45,3.62,1.91,0.76,4.67,1.21,4.35,1.58,4.99,4.44,40.73,75.49,57.96,87.87,92.43,47.58,25.23,37.73,24.36,49.98,19.65,20.76,15.48,8.65,5.68
2025-06-10 00:00:41,87.27,84.5,48.17,102.1,9456.37,8578.43,8244.83,1120.74,1201.76,1086.87,1208.39,1161.16,1154.45,1113.53,1127.73,1134.14,1182.9,516.09,600.64,595.89,587.53,504.19,539.53,472.42,502.56,495.24,531.68,37.95,19.71,39.95,25.21,21.72,324.39,275.02,246.4,369.21,357.41,105.13,97.91,102.85,105.6,103.15,1315.6,1564.34,1335.52,1240.55,1204.07,2155.09,1114.31,3190.39,3067.77,2736.71,557.58,426.69,390.31,478.76,446.56,542.22,528.29,423.36,3930.91,1971.33,2097.75,3796.12,3588.4,72.72,76.56,68.08,64.82,68.54,232.75,257.48,263.86,210.92,255.0,4.81,3.56,0.87,1.41,3.2,2.92,0.22,3.08,4.99,4.15,48.24,43.09,18.29,77.83,59.28,76.55,72.39,12.48,21.73,77.68,29.39,17.27,13.2,24.05,22.22
2025-06-10 00:00:42,52.36,61.91,105.97,76.13,7878.13,9171.97,7789.2,1031.77,1053.72,1189.53,1162.35,1197.61,1202.26,1164.18,1120.33,1124.56,1209.48,608.03,612.5,550.46,556.63,579.73,610.56,527.97,561.2,599.41,539.82,38.15,32.13,32.54,31.99,22.22,365.35,358.66,293.92,276.64,355.22,109.93,107.21,99.67,106.22,99.5,1325.58,1211.59,1574.17,1267.8,1460.46,3731.4,4366.29,914.24,1250.25,4324.46,546.26,453.87,419.23,533.84,429.37,508.95,513.73,392.7,4107.85,4382.55,5040.55,3490.26,3159.28,48.03,79.88,71.93,76.8,64.87,280.97,217.33,298.83,269.44,277.3,0.86,4.48,0.32,0.39,4.82,2.58,4.78,3.07,1.47,1.58,19.49,76.16,98.52,42.88,64.96,28.12,90.73,23.47,64.91,75.42,17.84,13.11,23.1,21.46,22.5
2025-06-10 00:00:43,83.08,44.91,63.16,66.01,9100.06,8891.3,8970.9,1208.89,1155.77,1163.32,1097.63,1121.51,1194.68,1172.85,1179.91,1140.49,1151.56,586.37,491.66,588.37,557.57,493.0,532.3,560.03,522.68,479.23,513.04,28.66,35.71,33.44,30.52,19.87,290.1,200.53,278.42,217.32,327.05,108.34,105.04,99.81,96.1,96.85,1229.02,1510.23,1260.02,1370.11,1329.1,3922.07,2347.2,2248.23,3596.09,1714.83,485.42,491.26,404.29,441.32,398.12,492.3,536.92,520.79,3859.84,2099.65,1671.43,2087.75,2720.33,64.16,46.56,46.52,66.28,65.37,207.14,204.79,278.88,201.19,247.35,1.08,2.2,4.34,3.73,3.54,3.15,4.76,3.69,4.46,2.45,51.32,63.75,13.39,75.07,47.94,66.2,91.62,31.94,97.11,68.12,27.86,12.01,18.88,14.74,13.57
2025-06-10 00:00:44,99.96,87.71,41.87,78.38,8794.31,7515.74,8552.85,1188.05,1053.18,1185.19,1151.52,1087.53,1184.69,1153.4,1164.54,1065.68,1100.72,539.66,612.01,618.23,517.17,473.88,560.22,580.84,575.83,605.28,586.56,17.84,36.74,16.91,28.25,27.1,276.09,225.97,320.51,275.0,226.81,102.52,109.06,102.09,105.39,108.57,1118.35,1451.39,1465.98,1316.31,1449.85,3562.96,2631.69,1412.2,2534.8,2938.92,465.46,391.03,469.33,413.91,475.98,383.35,538.27,545.69,3764.25,3381.54,5487.18,4523.55,5444.81,77.65,51.98,69.61,66.45,50.57,233.4,268.76,264.55,242.49,260.06,0.33,0.84,2.36,2.72,2.95,0.47,2.84,4.97,4.87,1.19,45.18,93.5,24.32,69.26,93.17,64.38,26.79,80.62,50.09,91.1,26.01,6.39,22.52,22.15,13.85
2025-06-10 00:00:45,87.2,103.38,98.58,60.91,7953.27,8275.45,8194.03,1140.57,1049.94,1037.57,1079.44,1034.02,1065.72,1194.4,1132.62,1127.53,1150.31,574.82,579.09,568.26,594.63,569.09,571.67,591.48,507.18,589.29,564.46,21.37,24.99,35.36,37.79,24.99,335.89,359.92,369.28,308.17,201.26,108.14,107.72,100.22,106.49,104.33,1241.5,1368.66,1339.25,1255.89,1294.79,944.7,4311.81,4242.94,1791.56,2714.03,441.79,457.9,499.4,561.49,500.12,558.06,507.43,488.95,4563.31,4497.03,3544.84,1513.19,2052.65,48.4,48.17,75.57,73.56,54.14,272.4,294.51,229.26,258.76,248.2,2.76,1.63,1.99,1.07,4.72,3.25,0.6,1.6,4.12,0.57,54.53,86.61,15.17,14.67,40.06,78.3,54.86,74.36,67.47,23.26,20.86,5.6,17.88,24.6,8.5
2025-06-10 00:00:46,55.26,100.8,64.31,103.35,8151.62,8608.57,9035.3,1089.46,1128.25,1155.65,1180.5,1056.21,1184.11,1043.01,1074.48,1038.57,1184.21,581.79,521.2,573.32,588.96,490.07,484.62,581.37,554.68,466.01,463.58,21.38,27.12,36.48,18.49,35.06,373.56,251.77,295.5,301.76,323.02,100.47,100.37,105.74,102.71,105.62,1306.29,1341.37,1117.89,1132.09,1158.3,4354.3,3244.25,3877.25,2874.96,3116.24,545.43,403.09,556.13,391.85,497.63,445.1,449.68,476.43,4081.93,4119.27,3238.0,3772.59,5438.66,48.45,58.89,53.19,57.65,65.19,204.62,272.96,209.71,272.35,299.19,1.17,4.94,2.26,4.67,1.57,2.15,0.53,0.55,3.88,4.46,77.99,84.11,44.75,77.83,89.39,60.22,55.63,41.88,46.76,79.39,16.16,29.18,26.0,27.21,16.28
2025-06-10 00:00:47,67.27,92.23,43.1,66.0,8475.52,8112.01,9550.89,1058.72,1191.49,1203.23,1074.88,1094.75,1197.4,1115.47,1125.89,1111.78,1124.39,559.68,535.81,505.14,511.87,546.52,506.45,614.96,521.26,491.74,490.21,31.27,29.18,34.09,21.51,32.73,303.05,281.13,243.02,213.21,264.48,109.56,105.99,103.82,109.57,108.98,1371.23,1583.05,1320.07,1437.89,1115.78,1053.83,4024.62,1115.47,4046.48,3121.31,423.92,399.8,407.33,502.72,438.86,388.65,436.95,436.63,1770.56,3950.16,3584.18,1772.81,3456.53,60.58,57.45,61.49,49.02,77.41,225.46,269.66,274.58,268.59,220.22,1.49,4.33,3.9,1.8,4.59,3.96,0.47,3.78,1.66,4.37,15.21,14.3,64.61,77.16,98.33,89.77,96.82,62.45,52.97,96.9,7.52,28.01,21.59,10.3,11.8
2025-06-10 00:00:48,43.16,85.93,83.78,78.41,8985.33,9329.15,8451.97,1181.91,1032.19,1168.83,1125.2,1167.37,1083.23,1120.24,1203.9,1070.32,1166.76,477.55,614.42,597.99,524.7,536.23,567.93,598.66,537.86,589.82,468.13,38.02,32.74,18.36,17.79,21.08,225.24,376.19,369.4,330.44,299.21,98.73,99.82,105.0,104.62,96.53,1146.28,1139.65,1407.13,1174.6,1427.79,4042.68,751.64,3206.99,1338.43,3649.54,436.32,438.81,551.94,516.51,551.24,488.14,491.26,533.67,3001.1,1860.95,1743.49,2474.42,2561.81,46.73,77.01,51.81,63.92,48.83,251.63,263.2,249.16,221.99,210.51,3.3,3.04,3.76,3.74,4.28,4.54,2.1,2.32,3.97,4.25,66.96,87.7,30.85,29.08,22.39,46.97,40.92,13.28,99.89,69.62,11.2,21.35,29.14,17.54,6.61
2025-06-10 00:00:49,66.83,59.97,74.74,70.36,8450.36,9452.13,9391.61,1119.7,1076.32,1204.82,1219.67,1087.09,1217.65,1069.41,1036.29,1134.82,1097.21,607.66,584.43,619.3,472.77,584.2,501.42,500.33,603.09,573.26,500.03,38.13,23.65,17.36,29.89,24.49,343.4,248.29,342.51,332.96,332.43,103.39,99.56,107.95,108.77,95.12,1258.86,1150.23,1242.57,1250.61,1563.98,1178.86,2844.71,3575.16,4254.91,1801.45,455.49,555.63,452.52,552.94,416.71,485.39,485.58,530.85,1524.11,4275.09,2315.64,4215.27,4345.06,64.17,64.55,69.76,51.83,60.51,290.83,294.51,211.59,237.05,223.0,1.96,1.03,3.69,1.11,2.99,2.13,0.72,2.71,1.18,2.85,49.48,28.29,80.63,60.19,50.18,49.64,57.04,50.35,91.25,60.65,8.1,27.63,23.18,12.66,16.03
2025-06-10 00:00:50,57.75,95.85,74.78,63.42,8861.83,9772.05,7821.95,1038.55,1167.21,1134.41,1160.36,1137.08,1127.05,1152.39,1108.5,1212.69,1115.88,601.72,503.23,474.61,535.35,488.7,455.14,545.15,450.55,467.24,611.55,28.81,22.13,28.55,16.66,24.98,321.35,323.43,181.06,186.24,209.91,95.62,105.96,96.69,101.11,108.47,1261.89,1111.74,1390.91,1482.14,1325.36,1245.52,1533.74,1160.93,3759.84,3445.0,494.64,425.31,445.49,519.87,429.44,423.25,439.06,394.03,3415.39,5472.93,4192.62,1734.42,3292.64,61.63,69.6,67.63,75.29,56.64,270.07,248.75,259.3,219.58,280.05,2.33,1.42,1.03,1.89,2.49,0.52,1.19,2.14,2.64,3.35,89.79,96.0,49.69,74.13,22.91,67.48,90.14,94.88,47.25,33.69,25.51,29.69,21.59,15.26,13.53
2025-06-10 00:00:51,41.85,71.78,78.86,65.42,9685.84,7521.41,7748.99,1187.57,1096.43,1170.38,1200.9,1207.22,1040.97,1150.03,1030.65,1159.13,1130.85,499.61,600.47,514.35,452.28,462.51,477.3,495.71,466.72,606.27,514.89,28.67,28.19,30.73,24.92,37.67,338.8,182.38,252.94,356.38,208.61,95.11,102.9,105.15,107.79,96.34,1130.39,1218.25,1292.87,1385.62,1505.43,2167.21,1817.12,3863.51,2844.8,4107.06,556.27,548.1,524.69,381.05,414.66,396.28,472.08,429.3,2972.84,2882.42,2340.15,4641.14,5047.45,57.72,70.92,63.8,48.68,54.52,211.65,281.18,242.53,284.74,246.3,2.98,0.37,1.73,2.83,0.98,4.61,4.27,4.58,2.91,2.84,61.24,68.75,15.6,42.97,10.43,14.22,13.09,88.34,54.04,85.09,9.21,14.7,27.46,21.57,16.72
2025-06-10 00:00:52,48.84,56.88,46.36,83.73,7560.88,8144.88,9511.56,1193.51,1157.18,1051.06,1106.05,1160.64,1049.38,1039.25,1052.05,1041.01,1086.33,504.72,610.78,532.97,552.19,514.83,516.99,541.39,599.24,536.44,561.47,35.65,34.58,15.36,25.45,35.65,195.45,376.52,312.41,359.83,369.52,107.07,109.82,106.46,109.03,103.05,1242.68,1446.88,1398.31,1279.73,1162.9,3361.82,1398.69,3244.93,1174.39,1896.47,483.89,437.43,454.2,464.64,492.97,502.94,559.57,528.94,4146.98,5335.05,1822.32,3458.24,1529.45,48.29,75.92,62.58,73.85,61.93,203.68,256.25,281.19,248.95,244.32,3.43,4.21,4.53,2.84,2.8,3.43,4.94,4.03,0.35,3.42,75.94,98.0,41.79,32.68,96.43,29.43,48.77,35.03,13.74,54.92,21.42,13.25,20.43,29.03,9.14
2025-06-10 00:00:53,44.23,64.12,43.96,83.07,8327.88,8307.91,8531.73,1163.77,1213.17,1030.93,1040.09,1091.82,1040.1,1078.06,1085.09,1088.62,1218.05,589.27,591.65,596.03,587.21,611.25,580.97,599.07,551.79,552.64,554.02,20.86,23.84,34.79,26.93,39.49,284.37,359.39,242.11,258.42,298.09,101.66,95.87,101.9,104.49,106.71,1187.54,1212.76,1592.8,1225.66,1504.32,1087.0,2282.09,1938.16,3584.93,1618.36,536.24,508.16,413.19,385.66,463.67,508.06,552.54,484.52,4217.55,3642.98,3167.37,4832.79,4431.44,54.79,54.37,50.04,66.15,51.16,223.03,214.92,203.75,272.92,285.66,3.74,2.21,0.45,2.19,0.18,0.52,1.07,3.01,3.85,2.39,80.38,50.44,59.04,85.62,22.53,61.77,64.53,87.94,61.24,85.87,15.53,23.54,10.8,8.68,8.44
2025-06-10 00:00:54,71.4,60.87,63.85,89.24,9335.63,7772.17,8757.61,1103.94,1210.0,1187.02,1088.21,1098.61,1178.7,1089.68,1218.04,1193.4,1049.73,514.02,483.27,476.9,498.39,562.77,552.0,496.47,490.54,611.37,501.82,18.93,38.12,23.01,19.14,30.15,275.15,377.98,191.5,227.63,198.65,101.6,103.31,101.29,106.02,103.63,1537.25,1465.2,1146.73,1302.26,1393.57,4294.33,2059.02,4018.41,2560.37,2976.26,384.33,560.6,459.62,564.84,405.7,419.51,478.22,449.19,4107.81,2171.17,4040.4,3016.01,4935.32,65.27,78.63,75.14,70.23,56.88,270.24,233.64,227.12,273.58,254.24,1.4,3.78,2.25,0.75,3.83,3.1,2.45,3.57,1.96,2.35,74.59,97.7,48.47,21.99,24.96,42.71,57.47,40.47,79.09,56.92,7.17,6.28,20.57,21.61,15.18
2025-06-10 00:00:55,73.19,43.74,66.98,47.72,9479.42,9411.07,8824.54,1091.03,1108.03,1117.05,1170.3,1196.2,1134.73,1071.66,1219.09,1083.12,1127.27,609.29,466.31,457.72,611.63,518.45,466.02,585.87,600.82,504.68,546.06,25.6,25.13,34.81,28.26,34.76,215.12,351.93,184.49,191.63,267.95,96.38,107.1,107.5,105.62,106.84,1326.46,1271.34,1166.32,1500.86,1504.36,934.21,2128.56,1278.54,2431.44,1223.08,453.02,449.97,530.47,396.58,519.07,515.17,522.79,394.62,4768.96,5431.6,5149.97,4048.34,1939.38,71.53,68.54,46.93,47.03,79.56,239.88,204.96,296.9,245.52,207.95,2.13,3.87,4.49,1.82,2.7,2.21,2.69,1.26,2.33,0.21,76.94,93.25,33.61,53.34,62.13,83.68,35.55,48.18,90.15,28.03,17.05,10.22,16.5,20.73,15.51
