2025/6/10 0:00,54.83,72.78,2508.34,754.06,986.78,386.4,399.4,462.63,381.59,540.85,557.99,417.83,477.83,2415.33,3204,1739.48,2857.08,2035.67,77.23,73.07,60.36,72.82,74.51,295.58,248.49,224.99,271.52,221.2,2.33,4.78,3.82,1.08,3.52,2.55,0.46,0.79,0.2,2,36.16,67.61,60.78,35.02,22.69,86.34,46.6,80.82,44.08,59.39,21.46,24.33,18.74,19.41,11.21
2025/6/10 0:00,45.54,96.27,891.5,2641.15,1036.48,528.97,444.11,406.43,505.09,464.11,494.07,459.96,439.27,1796.19,1918.74,2082.4,4732.62,2533.72,54.48,73.77,75.49,47.2,54.73,275.19,235.67,247.79,297.01,217.27,2.34,0.17,1.91,1.34,4.34,2.53,2.21,2.74,3.18,4.35,34.72,94.17,76.01,59.49,47.99,96.93,43.41,67.24,75.94,29.33,21.42,13.28,24.48,14.38,17.9
2025/6/10 0:00,54.83,107.35,591.27,2088.81,2281.98,410,441.48,495.88,568.13,412.94,427.99,443.82,504.51,1503.98,3096.18,3669.85,4401.61,2827.23,60.97,51.31,67.63,52.59,76.55,260.42,271.7,288.27,267.23,297.93,2.36,3.72,4.24,1.08,2.4,3.43,4.63,3.44,2.48,0.26,45.56,93.08,58.17,96.39,96.37,58.32,56.06,39.64,94.23,59.33,11.38,18.11,17.7,13.9,14.47
2025/6/10 0:01,61.97,84.09,3665.64,561.88,3949.94,399.55,537.1,518.87,460.75,569.53,535.29,454.18,484.05,3664.87,1828.96,3644.78,5009.91,2617.91,59,64.78,78.41,69.22,62.87,211.37,294.06,216.74,200.33,201.98,1.68,0.19,3.18,2.4,1.72,4.7,3.69,0.97,2.39,1.52,87.66,68.3,15.38,98.2,14.88,73.93,61.14,33.01,89.4,53.26,6.81,28.54,10.51,10.65,23.1
2025/6/10 0:01,105.15,106.78,1539.28,1811.25,1455.75,442.95,550.08,474.57,423.35,388.1,472.68,465.46,540.52,4335.86,4933.54,5224.43,1962.63,3151.75,63.31,68.14,69.1,51.08,64.55,270.56,213.17,281.29,281.88,265.95,2.85,1.82,4.69,2.83,3.6,1.78,3.02,0.18,0.21,4.77,31.57,60.8,34.92,62.98,92.84,80.57,82.31,21.44,11.33,77.09,5.27,22.94,6.68,24.98,21.04
2025/6/10 0:01,108.85,56.46,3366.06,3837.71,2723.81,488.28,529.24,542.52,528.17,509.4,401.54,386.3,490.76,4538.26,1690.76,5320.78,3026.56,4556.21,61.69,57.23,64.78,59.72,68.16,267.68,224.95,245.07,241.76,273.75,4.84,0.27,1.06,1.78,4.32,2.35,0.47,1.71,1.01,0.39,96.44,59.03,27.55,59.07,42.14,35.33,49.38,63.55,22.83,37.58,28.49,25.19,10.66,6.54,17.15
2025/6/10 0:01,73.04,109.59,2813.35,3167.52,1974.95,454.28,541.95,473.3,515.2,510.71,383.54,447.41,417.88,3151.85,3612.52,5250.86,2074.29,4928.39,69.72,69.28,48.45,65.52,63.31,290.48,247.52,265.08,205.27,200.8,3.99,0.82,4.91,1.64,4.55,3.67,0.18,0.38,4.76,2.14,69.75,63.38,42.46,37.73,81.66,71.04,52.79,56.49,62.32,10.64,14.54,20.72,27.22,16.09,17.86
2025/6/10 0:01,92.2,89.31,3176.09,4252.68,2657.71,514.63,560.86,412.38,456.23,429.89,511.18,418.74,416.08,4958.94,3905.5,2481.69,2445.87,1530.2,61.87,55.26,71.16,60.35,52.06,298.86,278.8,221.37,210.5,229.5,3.19,2.49,0.83,3.13,3.91,3.95,4.62,3.56,0.56,2.52,40.32,67.03,32.34,64.53,84.63,10.11,19.33,30.38,57.63,56.8,12.55,24.57,24.84,11.5,29.43
2025/6/10 0:01,101.66,109.87,2522.35,4197.19,3982.42,415.31,428.32,516.5,434.65,417.33,417.14,488.9,482,5426.36,4139.01,4130.39,2752.05,3913,55.74,78.91,57.72,69.41,50.24,261.59,236.73,237.83,267.76,247.02,4.37,0.72,2.11,2.89,2.16,1.55,1.94,1.14,4.19,4.78,84.06,60.29,10.24,53.27,96.07,62.16,63.95,96.22,13.4,47.19,16.39,22.11,24.27,21.49,6.46
2025/6/10 0:01,93.64,76.3,4128.15,4465.2,2041.12,469.54,402.35,546.03,564.71,428.67,427.2,497.68,400.19,2035.8,5369.05,4373.74,2195.29,3576.75,75.22,49.9,62.27,64.52,74.82,228.98,249.75,263.31,213.53,242.81,4.89,1.78,2,4.62,4.61,4.23,3.44,3.34,2.42,0.49,47.27,14.2,88.64,23.97,65.41,40.86,74.41,36.39,63.79,90.37,24.14,5.51,15.92,5.53,23.11
2025/6/10 0:01,42.13,55.45,2819.5,4376.51,2213.36,404.69,506.43,426.57,510.98,481.56,569.09,477.44,516.47,4449.45,3078.69,2823.68,5251.29,3305.01,73.08,47.02,73.84,48.49,66.74,206.68,268.08,236.8,221.72,274.64,1.35,3.7,0.78,1.55,4.06,1.24,0.8,4.15,3.13,1.53,61.95,34.73,84.67,80.36,12.72,22.61,26.39,41.73,96.41,77.7,10.36,24.02,18.68,27.88,18.56
2025/6/10 0:01,69.27,50.85,884.26,1006.53,3176.72,514.24,396.34,524.66,513.96,499.39,421.16,554.87,446.43,2752.56,3178.2,3418.96,5056.27,3570.34,74.97,75.93,59.87,51.86,57.14,252.32,297.95,209.67,239.56,220.28,2.27,3.94,2.52,3.76,2.45,4.12,1.39,4.82,2.43,1.08,41.27,56.13,80.19,43.51,50.44,21.53,16.5,41.02,26.48,34.78,21.11,14.09,9.6,21.86,10.43
2025/6/10 0:01,46.25,53.65,656.89,3789.11,2655.42,536.5,544.51,451.66,432.5,434.17,414.02,435.51,537.38,5115.23,3494.47,3699.91,5009.9,2791.61,62.32,73.83,53.71,65.34,75.19,238.21,282.48,214.8,299.07,261.48,4.17,0.31,2.02,2.65,1.53,4.33,0.59,3.39,1.36,1.09,49.4,69.9,77.84,50.67,84.1,11.8,41.07,32.92,53.94,65.44,21.75,13.67,19.05,21.56,16.39
2025/6/10 0:01,109.28,84.11,4194.78,4198.6,1686.89,548.05,506.19,568.74,488.15,531.54,444.52,415.54,556.26,1695.6,2039.35,3170.22,1825.13,1636.38,75.64,71.63,57.85,61.04,73.78,288.36,270.12,209.13,242.58,287.83,2.36,2.83,1.43,4.23,4.91,2.74,4.73,3.29,1.82,4.13,30.4,73.59,75.24,66.15,80.69,77.87,42.54,31.4,32.69,80.21,24.52,10.2,16.87,14.31,11.12
2025/6/10 0:01,55.76,67.55,967.2,1953.26,3037.97,415.74,461.96,477.34,502.68,562.26,426.8,408.86,497.27,2876.32,3597.35,5380.98,2223,4922.97,53.84,56.67,78.14,61.72,74.96,284.71,245.85,239.48,233.25,238.57,3.26,4.92,2.73,1.66,1.03,3.38,3.1,0.27,4.84,4.73,66.88,45.66,44.84,85.71,18.02,36.28,86.57,25.8,37.18,23.88,18.42,21.7,8.62,6.61,9.37
2025/6/10 0:01,55.73,60.48,3118.22,2583.91,1090.76,418.96,421.04,508.28,492.57,485.02,532.95,547.09,496.93,2529.93,2416.75,5315.62,1782.54,3539.69,57.67,57.86,54.92,74.06,46.71,218.11,282.48,208.09,298.37,239.7,0.66,4.6,4,1.02,2.09,2.57,1.47,2.88,0.46,3.3,75.72,96.61,99.4,49.48,83.23,93.16,43.64,83.16,75.67,26.95,9.84,10.9,8.37,17.55,18.67
2025/6/10 0:01,86.87,53.24,3173.08,3981.36,1941.08,509.35,517.73,548.25,470.8,529.3,443.87,437.61,387.36,4394.23,1926.59,5434.69,4055.96,4582.49,68.12,62.99,73.87,75.85,57.77,240.88,212.73,285.58,245.22,202.96,2.59,1.65,4.5,2.35,2.75,1.64,0.55,1.23,4.47,4.78,42.46,58.29,69.83,86.74,15.15,23.87,52.87,90.55,51.38,19.72,27.69,13.65,6.63,7.86,7.91
2025/6/10 0:01,41.93,89.11,3226.13,4085.25,3539.39,541.56,538.68,514.06,566.6,481.5,380,479.87,460.49,1542.94,5473.3,1902.81,3516.17,1779.04,50.35,78.78,59.37,70.26,71.87,218.05,288.92,255.17,231.13,293.4,3.64,4.66,4.92,0.6,0.81,4.02,2.68,0.52,1.47,0.49,25.16,42.59,33.86,91.83,45.17,92.97,13.09,46.62,63.88,57.68,24.67,9.96,5.69,14.3,13.14
2025/6/10 0:01,41.22,72.16,3050.23,3353.96,872.29,431.48,509.67,467.2,401.44,480.81,417.31,382.84,488.81,3837.14,1520.69,4792.45,4854.75,1518.55,62.01,65.33,60.86,63.5,45.79,240.92,200.86,283.72,265.61,215.62,1.18,1.2,1.69,0.55,2.68,3.17,1.11,3.46,4.57,1.99,18.95,29.17,10.46,48.04,98.27,33.97,15.48,20.13,63.69,95.02,12.02,17.24,7.17,27.37,22.46
2025/6/10 0:01,51.77,105.82,2849.14,1701.04,2154.79,459.25,407.07,487.15,540.26,517.93,516.6,443.11,419.72,2391.34,4447.79,2853.66,5067.2,4677.75,75.21,59.28,71.01,46.67,55.48,299.59,295.08,268.48,233.8,243.26,2.41,2.22,0.96,2.57,2.67,1.8,4.11,4.48,0.61,4.3,62.89,43.77,90.95,10.37,32.75,44.89,79.22,85.89,76.84,23.62,20.79,11.88,14.67,6.25,22.03
2025/6/10 0:01,96.7,91.56,2659.26,523.79,4225.42,502.37,546.63,559.72,563.61,480.63,477.94,515.11,495.32,2617.09,2791.13,2994.48,1811.37,4817.83,77.83,70.64,77.87,73.42,53.8,253.36,272.2,256.93,281.28,235.95,4.88,4.27,4.92,2.01,3.75,0.93,1.14,0.28,4.52,2.2,81.39,59.9,80.22,95.38,39.92,11.67,43.87,55.2,43.06,72.89,11.2,29.37,13.13,9.44,18.17
2025/6/10 0:01,76.5,42.75,887.7,2275.21,1428.24,443.39,564.67,428.56,416.38,477.28,388.03,457.79,522.98,3975.49,2246.73,2767.06,4620.6,3413.83,69.45,73.97,51.22,77.37,47.34,231.08,225.46,215.67,248.19,282.93,3.29,1.18,3.66,3.37,2.66,0.67,1.51,3.75,1.25,3.09,32.75,12.12,54.92,44.78,81.83,29.35,75.62,58.55,28.94,46.44,24.13,16.45,26.82,6.09,13.14
2025/6/10 0:01,51.17,91.71,3328.67,1631.22,2042.43,530.32,499.4,454.64,459.89,558.64,402.32,531.19,466.28,4556.9,4886.6,2270.34,2905.29,2996.7,45.11,70.58,59.84,79.75,59.67,259.49,273.04,201.66,262.75,285.05,1.71,2.51,3.98,2.33,2.13,4.62,3.95,1.77,2.15,4.36,78.93,35.65,59.19,62.94,38,34.79,15.13,37.66,21.81,18.24,11.97,16.75,10.41,8.02,5.88
2025/6/10 0:01,74.18,46.47,2480.99,885.68,4378,408.33,433.88,553.97,499.82,425.05,523.42,396.42,540.07,3499.7,5155.69,1527.31,2168.52,4422.39,74.62,74.8,46.66,67.35,66.88,278.16,237.13,267.46,297.4,221.84,2.07,1.2,3.46,3.99,0.88,2.69,2.7,4.32,3.55,3.98,35.94,81.93,16.7,32.5,63.32,17.1,53.56,25.97,76.6,78.35,23.01,20.98,29.14,10.96,18.71
2025/6/10 0:01,43.8,62.59,2695.54,3930.81,1750.95,550.43,562.03,390.25,534.14,400.53,555.26,513.19,443.52,5386.61,2529.98,1790.27,2154.15,2005.79,65.94,53.35,51.27,70.78,63.81,296.37,239.26,265.1,252.2,214.49,3.66,1.85,2.22,2.72,0.65,0.51,3.76,4.24,0.95,3.53,78.21,72.87,26.03,43.83,98.2,89.74,88.22,92.31,59.49,43.27,19.78,6.25,14.67,11.24,22.92
2025/6/10 0:01,76.14,101.29,2120.07,2907.25,3035.74,512.4,508.4,568.6,549.27,548.35,485.25,416.99,443.8,3727.2,5216.01,5261.34,1675.43,1805.43,61.49,75.12,70.67,61.71,75.73,216.59,283.42,281.23,299.19,259.12,4.27,3.66,2.42,2.4,2,1.47,3.85,4.79,2.84,1.25,92.67,67.95,91.3,48.96,65.22,72.33,79.29,25.09,72.26,91.39,26.71,11.53,19.62,24.59,5.39
2025/6/10 0:01,105.57,41.51,4268.68,1552.21,3595.74,383.21,400.19,435.7,539.83,542.75,436.23,482.6,386.68,3257.72,5328.49,2786.29,3937.82,3432.83,57.3,78.81,65.91,52.97,70.9,254.18,270.23,269.7,292.75,237.75,3.05,2.92,2.37,4.74,1.24,2.45,3.18,2.45,0.53,0.66,84.96,90.36,73.12,72.08,26.5,81.2,61.63,49.28,95.37,91.38,8.09,16.92,20.99,24.83,23.46
2025/6/10 0:01,42.8,45.62,3722.24,4267.86,2378.2,401.79,493.68,531.39,457.01,519.03,538.91,435.95,569.81,2055.65,1574.03,4448.65,3911.89,3263.27,51.17,71.82,71,55,63.92,211.6,237.15,283.07,245.39,296.37,1.21,2.11,3.84,4.48,4.64,3.58,4.97,4.04,0.63,3.77,20.44,32.8,91.48,54.32,17.1,66.46,94.26,34.1,89.37,72.65,21.46,18.66,29.14,9.07,29.82
2025/6/10 0:01,66.04,108.48,3252.96,1328.17,2128.44,452.62,518.21,539.63,511.67,443.71,417.86,537.55,523.09,2138.07,1544.5,5277.16,2550.71,1734.8,46.32,55.57,76.94,73.78,54.22,284.91,241.53,252.68,235.57,228.63,0.95,2.5,2.21,4.98,0.58,3.71,2.96,3.74,1.52,2.13,23.53,14.29,36.77,26.37,89.78,78.51,38.73,96.65,46.86,30.09,6.52,11.5,6.3,16.51,28.13
2025/6/10 0:01,97.1,55.72,3054.31,2586,1576.05,471.63,385.15,529.17,537.32,491.73,417.92,489.27,554.5,2713.51,2190.84,3045.7,4725.68,5260.8,68.27,52.42,71.95,55.8,68.75,270.86,299.19,270.52,236.46,219.57,3.14,1.92,2.02,3.64,0.52,2.54,1.08,0.88,4.02,1.53,22.34,44.26,75.18,31.76,61.87,84.14,38.98,50.87,74.18,52.19,16.8,9.62,7.7,24.07,18.07
2025/6/10 0:01,90.95,52.1,3063.87,4094.41,4316.15,442.85,406.5,427.38,395.79,430.66,408.04,561.45,469.76,2988.76,3298.72,4165.71,2140.84,4863.85,45.86,58.28,67.78,45.36,57.57,218.97,296.12,218.45,295.16,244.81,1.31,4.03,3.23,1.07,1.5,2.63,4.93,0.5,3.23,3.79,33.22,78.12,78.4,73.57,23.98,60.09,34.97,35.58,44.95,43.58,25.06,27.28,18.22,12.75,23.44
2025/6/10 0:01,46.26,99.85,3633.02,3576.7,3915.79,417.37,456.9,403.8,457.01,458.2,420.91,563.91,384.82,4737.74,4112.92,5100.37,4121.58,3665.57,47.1,70.84,72.76,73.1,64.85,267.81,259.27,242.23,262.7,237.36,3.92,1.77,0.24,0.64,4.03,4.7,0.38,0.21,0.97,2.58,27.81,99.41,60.28,15.83,69.88,54.1,99.28,70.22,82.88,52.4,26.35,14.35,5.88,8.32,8.82
2025/6/10 0:01,65.5,87.98,4149.22,812.65,2736.98,423.56,479.83,564.08,569.97,405.81,433.65,526.91,429.2,2858.27,5148.15,2552.86,4625.66,3924.73,59.88,70.24,55.06,63.16,52.74,233.17,282.4,218.31,217.49,266.76,4.12,3.14,4.7,3.5,3.17,2.8,0.13,2.46,3.27,0.43,67.68,56.43,13.15,60.32,58.23,25.66,49.21,14.09,70.04,27,11.43,21.45,18.71,20.75,7.4
2025/6/10 0:01,105.58,98.79,2796.46,1842.97,1708.68,432.54,413.41,409.98,415.94,396.88,454.73,487.91,537.89,4778.31,4403.31,3397.1,5339.76,4993.2,52.06,60.35,57.16,53.01,50.84,243.57,260.51,260.02,237.59,251.17,1.41,0.25,3.63,2.03,2.75,2.9,4.18,3.61,3.93,2.73,21.86,51.95,29.19,74.44,48.79,48.21,99.15,61.72,70.33,87.71,22.26,27.37,29.42,27.49,25.53
2025/6/10 0:01,69.32,94.22,2414.8,1202.76,883.33,428.24,467.89,446.4,505.14,551.99,551.07,397.03,560.92,2241.69,2115.43,2473.47,5007.06,2292.05,64.66,68.28,66.88,52.73,74.62,298.68,256.39,206.87,275.21,216.86,1.11,1.82,4.81,2.06,1.43,0.47,4.88,2.79,0.72,3.91,30.51,25.9,30.17,80.11,21.7,72.32,63.38,78.48,95.99,69.94,9.03,9.46,27.48,24.75,5.8
2025/6/10 0:01,104.21,90.24,2507.05,1760.08,3288.66,461.28,524.34,436.41,563.29,457.82,487.29,563.73,558.07,4113.15,5299.31,3582.56,4106.11,3737.82,74.3,75.49,53.26,59.63,56.84,230.57,280.95,297.55,288.37,285.92,2.29,2.25,4.51,0.38,2.73,1.76,0.4,4.19,3.15,2.04,75.63,54.61,20.21,73.55,51.41,62.85,22.67,80.6,81.04,57.24,19.45,8.52,11.81,6.88,20.38
2025/6/10 0:01,50.53,40.77,2665.57,3440.79,1578.9,411.49,555.56,503.45,504.77,448.6,544.04,407.35,447.53,5348.42,5004.06,3852.78,2727.82,3695.8,57.13,70.98,45.59,60.98,46.77,227.54,283.1,282.71,285.82,280.53,1.84,0.58,2.7,2.29,0.69,0.37,4.7,1.87,4,4.97,88.81,36.38,48.66,10.5,12.47,62.88,24.21,62.91,46.87,13.09,23.28,22.62,13.25,27.66,29.63
2025/6/10 0:01,95.96,60.26,4269.86,892.01,1288.14,479.82,430.87,506.77,476.64,454.54,567.48,529.62,498.3,3766.98,4793.4,3241.38,1849.15,4764.03,73.31,78.07,54.89,69.02,73.55,281.55,273.64,245.32,273.82,275.81,2.91,2,2.22,2.77,2.04,1.25,4.19,0.3,2.71,4.8,24.78,73.6,95.11,36.79,76.06,86.73,96.99,65.95,95.89,15.5,16.76,19.85,22.71,7.86,19.26
2025/6/10 0:01,76.91,99.46,3739.82,1668.53,4150.44,557.03,548.21,494.47,541.47,500.94,428.6,488.41,500.21,2370.46,2129.97,4767.82,2729.25,1662.17,67.67,65.2,76.92,66.95,52.82,225.82,277.85,286.63,280.42,231.58,0.71,1.1,4.74,4.45,3.07,0.73,2.71,0.25,4.71,2.84,27.17,91.76,33,75.98,38.88,30.64,53.4,46.04,47.33,38.47,11.62,6.82,10.74,20.94,5.78
2025/6/10 0:01,75.78,66.81,1685.9,4318.71,1244.65,419.13,391.74,517.49,530.4,425.86,407.35,439.62,470.85,4062.17,2478.39,2521.06,3927.03,3059.94,51.18,71.79,56.22,75.8,78.38,229.86,232.51,277.46,219.89,275.86,2.74,0.59,3.26,3.91,3.77,2.21,2.48,1.6,2.62,4.82,68.96,31.61,79.08,36.9,87,47.06,30.22,75.17,68.97,24.18,14.58,22.86,9.06,26.16,27.75
2025/6/10 0:01,58.52,64.08,1713.06,1920.63,669.14,495.12,513.39,562.14,381.93,493.37,486.56,569.78,447.03,4011.91,1872.33,2334.59,2692.27,1734.92,49.05,62.5,55.57,73.63,76.71,208.48,267.89,271.27,253.19,281.92,1.17,1.94,2.65,2.8,0.77,2.97,1.74,4.56,2.19,3.43,14.39,96.09,72.32,91.74,29.32,88.9,42.73,95.78,28.63,74.07,13.23,29.07,18.72,18.05,24.63
2025/6/10 0:01,89.16,63.28,4191.34,3979.7,3113.65,569.22,476.44,414.28,524.19,389.15,478.67,414.14,482.74,3397.2,2917.25,5126.15,5445.62,3225.3,56.27,62.08,63.75,75.24,71.43,282.08,283.47,243.73,249.23,216.8,0.38,4.28,1.55,1.02,4.29,1.23,1.3,4.4,3.71,1.88,22.74,16.56,70.53,70.19,99.79,74.63,47.78,31.82,80.59,46.59,22.45,18.44,12.6,12.65,18.11
2025/6/10 0:01,81.77,56,2067.88,4246.88,3168.47,555.97,468.15,405.7,420.16,387.09,415.97,529.14,443.8,2527.97,4630.36,3157.76,5327.95,5276.53,54.82,76.57,78.52,69.86,67.11,273.53,236.13,241.18,295.12,242.22,4.99,4.68,2.47,3.23,1.67,0.46,3.88,0.76,4.7,2.8,15.16,80.69,57.3,25.09,50.37,49.49,51.55,81.87,35.78,50.36,29.41,11.68,27.83,18.93,15.83
2025/6/10 0:01,109.13,105.28,2210.48,3316.62,2503.5,533.25,568.62,400.39,480.61,505.09,421.91,525.94,441.4,5497.62,3028.99,2397.28,3811.59,2679.72,46.8,60.3,48.01,50.76,61.58,241.98,212.75,292.18,266.99,280.16,0.23,1.72,0.14,1.69,0.39,2.01,0.84,2.26,0.64,0.75,94.01,54.83,49.25,77.17,40.05,10.08,88.77,30.16,25.05,10.63,25.23,23.06,6.46,13.16,11.51
2025/6/10 0:01,106.46,71.13,1991.51,2175.99,1544.3,475.42,530.06,470.66,402.67,454.79,463.5,558.14,509.12,5319.68,2968.74,2381.1,5302.96,3806.15,49.23,66.16,74.9,75.31,64.72,228.93,230.4,288.71,264.74,279.35,1.81,1.04,1.95,3.84,2.62,2.41,4.69,3.24,2.63,0.89,42.78,21.46,66.24,41.53,78.26,62.48,65.01,10.36,51.28,13.58,26.3,18.24,16.69,17.73,11.89
2025/6/10 0:01,57.44,47.35,3653.7,1842.2,2799.07,558.34,382.27,561.1,531.44,522.25,495.64,555.82,441.73,3029.72,4159.48,2490.17,3358.81,3932.77,79.4,72.78,64.63,75.07,72.11,236.29,216.64,293.52,281.45,268.26,1.09,2.81,1.7,0.67,4.38,0.55,2.05,3.82,0.77,3.31,77.86,17.58,85.53,56.95,62.19,26.94,85.47,85.73,96.24,86.66,22.95,16.28,23.93,17.59,15.55
2025/6/10 0:01,49.01,100.22,1760.33,2811.11,3059.48,428.23,508.51,445.06,475.93,411.14,473.97,393.78,515.09,3552.94,4918.34,1522.32,4455.08,4788.41,61.34,55.89,58.13,48.48,61.67,293.61,255.46,213.98,271.85,244.15,0.2,1.51,0.33,4.18,0.8,2.99,4.78,4.19,2.19,2.92,72.31,28.21,65.92,14.77,62.12,28.7,78.2,64.75,49.13,95.63,27.83,28.89,28.29,12.42,28.4
2025/6/10 0:01,48.32,82.59,903.15,4099.97,645.07,495.35,457.57,407.84,457.31,448.74,551.26,433.17,398.97,1634.57,4045.92,2164.06,4972.18,3940.69,55.34,70.82,72.33,75.3,55.74,213.1,206.25,253.13,260.13,263.26,2.65,3.07,2.11,2.69,2.56,2.68,3.23,4.8,3.5,1.46,79.15,42,17.16,49.74,34.04,19.81,37.36,76.62,76.66,99.32,24.88,11.88,26.25,7.66,27
2025/6/10 0:01,100.89,86.26,3779.96,2115.63,3614.55,440.02,382.61,426.62,542.16,517.95,499.76,527.97,549.93,3159.59,4607.74,2398.72,2103.15,2713.23,79.67,79.14,47.08,54.97,66.26,279.58,287.69,274.99,236.62,228.74,0.89,1.7,0.41,3.42,2.92,2.43,4.13,0.82,1.49,4.34,82.2,20.69,57.91,60.25,93.47,13.55,60.3,95.96,35.11,45.73,21.16,24.26,29.46,24.1,19.51
2025/6/10 0:01,72.44,65.13,1930.21,3415.03,3484.1,419.41,540.19,405.38,464.73,478.21,465.84,553.05,546.47,1512.81,1744.13,3205.74,3297.4,4937.88,70.84,79.88,77.95,68.1,67.94,252.36,223.93,264.51,283.4,241.95,4.44,4.21,1.04,0.89,0.67,0.46,2.55,2.45,2.98,0.67,12.24,22.85,28.99,29.37,94.08,43.6,55.79,75.3,59.9,80,21.24,12.39,29.76,18.26,14.59
2025/6/10 0:01,97.15,71.06,2516.65,2929.23,4304.1,398.87,513.83,412.9,503.2,447.09,471.85,531.02,473.1,4164.38,5324.35,4242.49,1806.15,4823.89,63.89,78,53.63,79.3,54.09,214.27,272.75,270.3,276.59,200.09,3.38,1.52,3.25,1.96,3.68,2.31,1.14,4.15,1.49,0.34,26.86,43.81,91.64,51.85,79.73,72.3,71.36,71.47,53.09,13.63,15.74,29.74,6.44,19.91,14.7
2025/6/10 0:01,83.27,106.46,1431.91,4307.32,4026.28,386.27,441.62,435.9,563.52,448.99,522.77,402.62,452.67,2327.59,4198.25,4745.94,4800.05,3939.26,56.62,46.6,53.51,59.78,75.94,293.75,266.59,233.09,251.32,242.19,2.56,2.29,0.67,4.42,0.31,2.12,0.5,2.53,1.48,0.26,52.36,45.98,92.4,47.5,36.55,20.02,10.51,49.43,66.92,18.38,14.56,14.93,8.55,14.48,12.31
2025/6/10 0:01,54.21,88.69,2344.17,4465.44,2090.56,447.29,457.54,560.24,426.8,421.32,549.4,433.42,484.05,1903.59,2776.96,2423.44,5044.38,4065.42,49.62,48.78,57.24,66.7,71.22,204.44,212.95,258.77,238.94,291.61,1.43,1.79,2.33,1.59,2.95,3.11,4.12,2.48,3.56,4.07,18.36,36.9,53.34,27.14,44.21,50.17,57.96,95.09,77.03,60.66,7.85,13.46,18.58,11.36,10.96
2025/6/10 0:01,99.36,48.35,1974.24,4261.09,1215.65,566.28,529.62,415.76,537.36,406.2,438.48,400.24,498.51,1755.87,4919.23,2306.67,3699.02,1574.92,60.9,59.39,49.08,65.12,49.6,266.08,235.03,206.23,236.03,201.77,1.03,2.57,2.17,0.39,4.19,2.86,4.13,4.19,1.32,3.65,40.21,35.65,73.04,31.25,76.95,13.04,71.61,53,55.13,42.58,7.25,22.28,23.38,6.03,26.04
2025/6/10 0:01,71.6,75.92,2111.33,2210.9,765.68,541.99,553.96,429.76,416.79,492.3,400.36,466.21,415.47,2952.42,5357.77,1741.98,1831.63,4182.45,58.88,50.89,46.42,76.82,69.06,287.04,232.73,213.22,208.56,228.49,0.98,0.33,4.55,3.11,2.46,3.81,2.81,0.71,4.79,4.33,57.73,17.47,48.58,60.47,87.72,75.75,17.34,27.44,70.28,77.39,28.61,20.83,10.3,9.46,7.23
2025/6/10 0:01,51.29,42.75,4208.19,816.19,2085.52,545.75,415.46,468.76,428.93,538.13,416.72,492.01,478.59,2382.49,4085.12,4981.41,2981.93,2753.06,67.41,64.57,65.43,45.55,77.51,203.02,262.59,272.82,233.34,237.02,0.28,3.63,4.96,2.16,2.94,0.53,2.83,4.37,2.47,1.54,50.7,63.14,58.95,81.52,31.81,95.55,39.77,97.86,62.83,88.68,23.17,19.66,14.14,21.99,5.38
2025/6/10 0:01,85.44,90.14,975.29,2184.57,1357.32,545.66,565.33,564.2,508.83,453.24,460.52,528.31,391.71,4324.43,2686.17,5189.64,5377.05,2518.98,64.01,48.08,67.71,69.39,66.69,205.7,255.25,245.83,281.42,240.98,2.2,1.12,1.12,1.03,1.73,2.71,0.28,4.9,4.3,2.36,40.62,55.51,16.16,19.21,80.12,62.35,75.39,92.97,86.88,19.95,15.13,13.97,23.01,18.89,24.84
2025/6/10 0:01,65.34,51.62,1225.07,3042.28,1605.21,451.58,392.48,455.83,446.86,486.61,543.76,421.2,493.38,3134.76,4015.46,5291.93,1891.99,1976.66,71.46,45.42,56.35,75.68,73.37,299.84,289.36,285.23,286.98,222.28,3.27,0.1,1.01,0.17,0.87,1.58,2.79,0.49,0.95,3.32,69.94,69.9,91.44,33.81,18.43,15.75,14.37,13.35,65.63,44.12,28.58,22.5,7.24,17.58,14.91
2025/6/10 0:01,92.97,87.91,1034.12,2132.86,2184.96,565.75,412.46,558.34,405.99,409.32,444.48,516.36,456.83,2067.61,1610.76,3585.57,5011.26,3184.54,61.24,70.85,75.68,64.95,54.92,208.8,225.25,243.02,252.13,286.55,3.81,1.86,4.97,3.22,1.91,3.7,4.18,4.5,1.87,4.79,93.61,68.9,26.27,27.55,85.93,66.68,65.42,62.53,14.3,20,12.15,12.21,6.66,7.23,29.07
2025/6/10 0:01,105.75,56.24,1377.24,666.17,4405.75,433.11,435.62,443.45,425.14,392.04,483.9,484.59,401.31,1950.83,5452.75,4781.66,2440.21,2738.99,77.28,63.46,74.56,56.93,59.36,293.83,274.49,292.6,292.44,231.73,4.65,2.71,4.13,4.89,1.95,4.07,4.74,2.01,2.43,1.12,32.52,68.44,70.45,70.45,20.82,76.74,31.63,19.23,26.6,44.3,21.46,15.02,24.23,19.19,28
