,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2025/6/11 14:30,67.17,93.41,95.7,42,7999.25,7599.23,7824.31,1116.67,1138.28,1141.5,1209.29,1083.96,1181.65,1202.08,1039.13,1169.53,1070.26,467.44,559.34,600.5,570.36,498.33,476.39,510.93,474.43,465.12,560.06,28.98,24.74,20.96,33.72,23.1,259.98,197.01,293.7,334.74,231.54,102.6,101.64,103.68,96.97,96.59,1244.18,1444.76,1465.79,1327.66,1232.04,1420.97,3379.52,1526.53,1995.1,704.9,464.34,526.71,450.57,517.68,500.9,520.6,393.8,540.16,3491.84,5304.95,3522.74,2799.23,1633.28,60.77,46.35,75.57,71.45,56.2,238.95,221.35,297.76,245.77,250.27,4.24,1.52,1.06,0.21,3.2,2.34,1.09,4.57,3.1,2.57,91.82,98.99,39.27,23.34,58.37,61.68,26.46,73.32,66.8,73.48,29.48,10.43,14.74,24.82,29.62
2025/6/11 14:30,52.73,95.39,85.78,102.98,8294.02,7829.41,8763.44,1179.12,1104.44,1058.99,1169.3,1146.98,1216.35,1099.61,1127.91,1129.94,1070.72,462.06,466.73,602.58,616.42,619.35,613.03,464.38,558.95,571.03,611.99,32.76,23.98,26.51,20.1,18.88,361.77,293.81,336.55,262.58,222.8,100.07,97.14,98.31,99.18,106.5,1261.96,1384.3,1342.33,1493.48,1396.82,4188.74,2536.19,2665.56,1711.54,2063.19,405.62,461.21,384.41,548.59,563.59,388.78,568.31,477.31,2593.83,3959.06,3612.21,2001.62,4867.32,77.74,61.77,61.62,60.39,48.96,248.29,228.58,208.28,225.17,233.85,2.79,0.17,1.94,2.19,3.18,0.14,2.39,4.52,2.17,4.32,26.22,51.53,90.22,56.08,29.12,58.59,33.04,97.66,64,97.5,18.65,19.97,19.06,13.56,17.66
2025/6/11 14:30,65.18,84.09,79.98,81.11,7941.72,7830.83,7546.61,1148.41,1216.59,1188.16,1196.89,1170.89,1185.81,1168.14,1198.43,1098.72,1065.1,570.46,569.86,497.6,522.01,494.53,518.88,491.74,557.63,574.8,543.77,35.65,37.34,30.49,23.46,24.99,350.03,346.15,227.15,256.38,203.94,101.34,95.61,98.65,108.34,105.46,1310.3,1455.55,1211.05,1512.4,1233.13,674.25,1747.51,882.05,1191.71,2649.12,408.65,456.34,440.62,452.27,400.91,545.3,399.55,554.42,2811.17,5239.07,2801.12,2259.65,3605.87,51.63,66.64,45.9,77.25,61.47,254.59,201.11,229.87,295.09,294.96,4.17,3.82,3.66,0.16,3.36,0.75,1.08,2.39,0.28,2.26,29.19,87.22,45.04,67.86,61.01,39.46,52.91,32.48,57.71,73.44,9.26,18.98,16.45,24.49,23.33
2025/6/11 14:30,104.25,93.22,107.63,107.61,8635.45,9321.61,9509.16,1192.09,1167.92,1173.88,1212.24,1134.68,1129.4,1054.75,1132.98,1152.33,1043.2,549.52,515.88,483.21,528.62,511.4,551.76,467.11,534.66,458.4,578.14,38.07,31.46,16.84,38.54,19.11,350.53,204.86,220.46,229.54,267.86,108.84,106.85,103.71,102.19,97.89,1548.82,1472.74,1342.21,1454.94,1209.81,1771.01,2667.24,1766.61,3671.88,691.88,479.35,526.88,416.87,554.94,485.31,472.41,381.84,387.82,2218.17,2210.84,5242.26,2322.49,5494.39,71.13,54.03,60.39,69.26,60.5,260.88,291.97,230.24,223.97,227.05,4.61,1.27,1.35,1.33,3.15,0.63,2.67,4.57,4.44,0.73,12.54,87.67,16.7,26.5,98.53,88.82,52.39,73.7,33.66,47.17,12.55,17.7,23.44,22.11,27.99
2025/6/11 14:30,62.97,105.6,85.95,42.19,8368.38,7554.53,9725.22,1083.15,1050.17,1158.75,1101.12,1032.69,1219.73,1082.23,1143.01,1219.51,1138.53,514.64,507.56,526.98,588.09,517.57,606.92,531.7,594.09,606.07,482.69,33.05,34.2,22.95,26.03,28.88,184.95,293.98,237.8,374.48,301.92,103.62,100.08,104,106.98,97.56,1529,1377.56,1531.87,1390.34,1296.84,2907.69,2867.68,4040.39,3417.59,4070.43,477.29,530.36,499.42,538.65,461.08,480.88,557.07,539.67,5241.29,2627.24,2181.9,1535.55,4711.28,78.17,59.32,77.04,64.82,69.96,269.43,263.43,217.95,224.61,280.09,1.13,4.38,0.24,4,1.55,4.98,1.08,4.09,1.88,5,17.04,19.23,92.8,50.79,35.58,49.96,91,87.58,36.32,40.04,29.34,13.17,19.66,18.14,8.72
2025/6/11 14:30,84.83,56.86,107.9,108.12,9569.23,9596.5,7919.11,1190.6,1052.48,1112.43,1033.98,1076.22,1088.74,1046.3,1093.41,1076.9,1083.76,609.39,484.94,478.6,536.83,516.61,501.22,471.74,535.59,605.16,590.54,29.83,31.97,16.14,15.21,24.52,378.67,277.04,321.25,319.72,292.52,105.55,96.38,107.99,101.48,98.33,1398.15,1371.73,1422.79,1325.84,1292.2,2078.71,3025.66,1654.09,981.33,4277.79,557.86,435.12,441.27,510.91,531.53,419.52,466.71,533.91,2234.55,5066.24,2058.89,3975.03,5453.43,61.74,66.54,49.24,78.69,53.63,231.88,290.32,233.04,236.94,204.41,1.69,2.95,3.03,1.81,3.7,4.07,3.97,4.77,4.18,2.44,24.64,88.42,88.54,86.22,23.54,26.75,86.82,89.94,95.15,72.58,28.68,28.69,10.09,19.61,19.97
2025/6/11 14:30,90.55,85.74,46.96,74.12,7804.5,7719.74,8132.03,1204.66,1216.68,1199.1,1142.84,1205.25,1037.96,1141.1,1112.75,1197.9,1036.04,520.8,485.82,592.32,619.55,550.23,496.8,591.12,468.45,464.36,493.99,38.46,36.8,19.8,39.08,33.98,207.11,377.2,298.45,241.43,186.21,107.58,99.57,106.83,100.98,104.23,1285.38,1248.35,1467.21,1207.08,1121.14,2224.92,3490.44,850.04,2398.98,1257.35,488.58,499.25,465.63,478.55,432.83,394.15,411.19,410.73,1906.12,3734.44,4150.83,4072.88,3415.58,74.93,49.8,74.47,62,77.99,210.96,265.65,244.98,286.06,274.17,4.39,4.96,1.09,1.2,0.91,2.12,4.32,2.48,0.85,0.46,63.14,96.23,85.15,77.14,20.16,22.85,78.47,16.23,58.13,62.07,24.27,18.04,13.72,6.76,13.11
2025/6/11 14:30,107.73,63.53,72.74,65.67,7767.02,8211.6,8611.24,1189.34,1129.13,1127.25,1045.12,1057.13,1064.19,1041.76,1078.74,1105.49,1190.58,616.54,522.8,549.87,510.36,551.05,567.19,485.64,509.93,611.3,601.08,26.84,38.87,16.92,23.9,34.47,249.48,303.41,185.35,302.72,315.05,102.48,95.28,95.98,108.68,95.6,1240.98,1571.52,1588.82,1519.75,1253.23,687.87,1228.48,1240.02,2519.62,2984.22,521.65,567.16,389.43,452.21,456.53,434.69,473.96,483.87,4726.2,1911.13,3956.36,4070.37,4261.78,56.72,51.15,79.71,55.6,51.05,264.13,262.94,258.25,299.65,233.87,1.24,4.74,3.12,2.2,0.13,1.98,3.35,2.01,3.21,3.1,28.8,97.81,75.41,53.75,57.37,76.44,84.89,49.89,19.61,83.06,25.49,5.11,20.65,5.7,22.54
2025/6/11 14:30,77.5,69.62,80.67,48.71,8157.72,7782.48,8293.64,1156.45,1179.5,1154.59,1075.34,1201.46,1209.1,1100.69,1128.6,1087.32,1053.24,460.29,604.5,590.23,520.43,458.39,465.58,490.48,588.75,486.9,518.06,28.89,23.42,27.65,28.95,33.27,301.97,217.71,259.27,365.85,268.3,109.39,103.08,103.33,103.6,100.02,1477.64,1292.5,1561.83,1215.69,1401.74,3618.4,3265.61,2689.81,4322.49,1045.18,457.52,469.35,402.08,414.08,408.49,452.89,528.06,505.34,3929.15,1677.87,4915.75,4999.11,5110.73,47.05,46.82,67.61,77.5,65.56,258.69,228.57,260.11,276.54,227.23,2.76,3.17,1.23,3.42,1.23,2.86,2.89,1.41,4.13,3.5,89.75,95.75,27.6,56.24,31.84,94.06,95.99,77.48,56.08,39.46,13.64,11.07,23.92,17.58,29.77
2025/6/11 14:30,85.46,76.55,49.2,99.6,9181.38,7955.03,7555.08,1091.15,1169.39,1102.39,1070.15,1218.69,1168.02,1039.61,1174.9,1156.29,1170.41,564.16,510.24,503.08,608.95,500.16,568.8,553.06,585.91,480.72,517.39,28.51,37.54,27.68,22.82,34.94,284.4,208.36,232.62,195.79,211.38,99.87,106.4,98,103.39,102.87,1355.66,1419.21,1100.43,1425.16,1448.71,2582.25,1399.2,3229.45,2847.17,732.25,463.24,471.04,511.45,569.71,393.47,435.94,408.27,447.72,2539.01,1508.85,4685.01,4294.88,4390.32,76.82,64.47,79.48,79.36,66.1,206.99,233.14,278.65,228.54,283.29,2.9,4.77,0.91,4.53,3.22,0.62,2.84,4.18,1.5,1.84,35.29,72.95,96.52,17.83,76.3,48.98,84.13,63.87,67.7,89.1,12.89,17.06,12.71,9.12,20.4
2025/6/11 14:30,85.53,58.55,80.35,87.79,9085.71,7691.41,8283.56,1215.71,1112.61,1052.54,1212.91,1097.07,1078.65,1058.58,1071.39,1058.46,1035.98,595.43,474.36,533.05,489.27,596.73,554.69,551.26,616.66,497.16,562.25,28.57,31.08,29.8,27.66,23.23,320.31,271.03,217.4,263.98,371.38,109.19,105.89,95.07,96.64,108.53,1373.71,1102.53,1306.13,1418.41,1339.02,2629.76,1665.39,1476.51,1081.96,2975.82,485.05,387.49,476.15,567.97,497.8,555,555.25,435.65,4762.55,3257.27,4096.88,3402,3337,77.04,74.59,60.97,53.35,53.42,207.63,264.47,274.77,227.13,225.69,3.34,2.92,2.57,3.26,0.94,1.65,0.96,4.86,0.42,4.11,19.96,75.75,70.33,70.68,67.64,43.32,94.29,62.62,90.31,52.08,14.72,28.67,19.58,11.9,28.03
2025/6/11 14:30,61.68,97.27,77.16,65.93,7538.61,8038.81,9195.58,1164.2,1182.72,1056.05,1164.43,1202.95,1113.18,1185.92,1034.82,1175.02,1187.04,547.64,464.05,616.65,595.38,587.54,465.97,549.67,508.24,603.66,564.25,20.77,32.37,16.43,23.67,27.16,223.05,292.94,236.68,236.95,332.49,101.57,104.18,108.92,98.73,104.87,1186.32,1402.33,1167.17,1351.48,1148.97,1073.11,3291.7,1562.99,662.05,718.62,401.27,450.35,454.28,450.49,403.43,568.32,466.11,567.85,4643.37,4202,4866.79,2070.43,4876.89,50.85,77.19,64.96,69.7,72.61,260.83,216.1,234.59,200.26,245.48,1.1,0.61,1.76,4.93,0.45,1.9,3.9,3.94,1.62,1.04,86.46,14.73,20.23,94.92,75.08,61.46,99.44,27.56,48.94,80.32,19.16,13.43,19.98,12.49,9.3
2025/6/11 14:30,41.89,93.17,63.65,80.14,9561.55,7803.54,9456.08,1104.18,1066.25,1164.37,1063.09,1201,1151.08,1127.52,1169.75,1166.07,1064.28,466.98,464.14,520.81,478.91,562.49,501.39,613.82,454.46,556.31,527.4,28.22,15.62,15.3,33.8,15.64,273.95,317.34,266.94,220.31,299.61,104.82,100.7,108.9,100.06,98.97,1219.7,1380.71,1385.87,1238.2,1543.73,4183.71,3062.78,3690.24,1833.47,3822.56,397.84,434.34,432.15,451.88,429.54,443.49,521.72,380.17,3123.89,1924.2,2227.98,1848.42,3465.86,45.15,53.89,45.14,72.43,74.93,264.25,233.21,269.34,258.6,208.86,1.45,1.88,1.19,1.83,4.22,3.09,4.62,4.05,4.58,3.74,71.53,72.21,65.46,92.45,54.69,27.28,58.42,29.28,89.79,37.71,25.92,24.92,23.64,7.77,25.7
2025/6/11 14:30,98.49,80.49,85.96,70.24,7659.43,7602.75,8503.54,1201.99,1112.78,1038.99,1211.25,1077.59,1103.6,1194.46,1101.74,1194.58,1131.63,498.92,480.97,573.02,531.24,605.32,527.5,542.31,463.54,572.08,468.68,19.59,31.42,39.78,30.44,28.48,192.52,287.09,276.57,293.23,265.18,97.83,101.66,103.61,102.52,99.44,1296.1,1250.02,1489.25,1337.1,1135.83,3598.7,1782.26,2113.87,1088.78,2451.05,383.16,439.82,532.04,444.27,386.16,433.8,396.59,505.12,1848.66,1566.26,4527.34,4498.85,5265.17,47.34,63.91,57.18,66.8,57.45,218.03,223.75,274.57,220.09,271.25,3.64,3.95,3.33,3.42,1.17,0.32,4.67,4.09,4.71,4.43,84.06,44.58,34.04,68.26,99.15,32.25,70.84,52.49,84.69,24.85,18.8,29.91,16.04,5.07,25.39
2025/6/11 14:30,106.73,82.65,61.33,59.46,8741.74,7806.96,9034.1,1084.16,1148.99,1035.65,1170.91,1135.67,1086.47,1049.32,1096.32,1109.61,1055.17,499.32,510.29,520.98,478.79,513.53,598.96,590.2,534.03,590.61,614.04,15.22,34.89,17.59,39.62,27.05,227.99,254.64,216.3,296.8,247.79,100.59,106.13,108.26,99.34,108.12,1435.94,1380.66,1439.56,1145.19,1487.49,3162.32,2859.71,3801.52,953.86,1261.64,524.54,423.22,512.8,435.51,452.49,408.75,452.05,406.57,4523.82,3006.92,1875.75,1855.89,4733.72,68.8,65.52,78.35,57.87,69.08,295.09,247.7,233.25,277.6,287.71,3.92,1.37,0.44,3.51,1.65,1.11,4.12,0.15,2.1,3.59,99.23,51.03,48.56,77.03,13.76,49.29,68.36,11.79,46.09,53.72,7.39,25.9,13.57,22.85,23.51
2025/6/11 14:30,42.61,101.59,48.38,105.5,8105.46,9742.42,8567.78,1152.24,1147.41,1045.83,1175.25,1084.11,1125.03,1138.78,1039.25,1041.67,1080.13,506.89,452.94,568.39,582.53,483.15,611.5,572.56,509.13,517.15,574.81,30.25,33.5,20.85,39.29,24.52,272.82,351.23,334.1,357.93,304.47,97.63,101.35,108.02,103.47,106.1,1274.98,1556.74,1496.08,1377.82,1553.96,1080.74,3671.01,1506.2,3020.77,4188.2,399.71,380.62,495.54,494.03,425.88,410.89,531.1,460.2,3082.12,3147.49,3569.97,1601.51,4199.83,49.05,63.44,62.98,76.19,45.99,240.23,266.13,283.51,218.36,233.54,2.77,3.06,1.3,2.2,1.16,3.11,4.57,3.38,3.92,0.69,86.48,98.64,66.96,98.45,90.62,36.09,20.8,67.87,60.7,56.65,6.44,14.65,22.62,14.03,13.61
2025/6/11 14:30,52.05,57.87,87.53,103.86,8418.67,9522.43,8431.41,1060.37,1098.17,1058.75,1079.24,1198.03,1200.02,1163.13,1141.35,1213.66,1036.32,591.21,514.36,555.26,563.9,456.66,553.48,495.7,451.52,456.67,516.28,33.23,30.44,39.53,36.62,23.44,358.26,253.41,325.19,242.22,280.22,102.45,107.46,103.7,99.66,96.13,1167.63,1302.62,1217.19,1523.1,1341.5,1482.63,3852.66,2033.54,1688.86,2784.16,462.99,413.29,403.28,452.46,550.26,440.78,495.68,433.07,2691.38,3624.06,2749.05,5350.44,5116.52,53.93,73.74,65.16,45.97,57.21,271.96,280.25,247.82,212.58,232.12,2.65,4.04,4.44,1.03,2.58,4.78,1.91,3.55,0.83,1.46,46.45,84.78,27.71,99.67,34.77,76.71,80.94,61.79,28.85,32.8,7.71,17.4,9.12,8.13,23.63
2025/6/11 14:30,96.87,81.95,63.76,67.04,7633.32,7679.07,9417.55,1089.65,1098.52,1149.31,1186.61,1119.64,1196.98,1073.92,1123.01,1177.49,1046.12,494.78,493.35,483.73,468.33,615.5,525.53,554.94,596.94,472.18,618.03,39.2,32.67,39.07,38.98,36.91,232.14,318.11,360.79,363.99,259.27,102.56,103.79,98.89,108.44,102.53,1558.34,1500.36,1318.44,1550.27,1426.01,3307.96,1923.95,3341.86,3437,3987.56,382.3,566.54,451.05,480.55,475.11,507.55,483.07,569.68,4194.58,3518.5,3606.5,3083.84,4771.53,53.51,68.04,46.94,66.44,64.5,241.96,212.14,273.02,225.78,235.44,0.31,4.48,1.96,3.41,4.16,1.07,1.29,0.99,2.04,0.86,46.06,90.96,71.51,36.42,45.13,18.72,85.3,12.2,81.88,56.74,10.27,5.17,29.74,8.38,14.15
2025/6/11 14:30,83.32,105.8,61.83,100.75,9121.2,8271.03,9295.98,1147.62,1108.13,1157.87,1195.43,1164.68,1184.86,1100.15,1174.69,1081.64,1205.31,530.92,562.93,599.89,476.14,478.47,483.83,533.4,520.41,541.02,604.87,18.31,15.1,28.11,29.07,18.7,344.88,281.14,187.88,228.37,216.36,100.04,99.26,95.93,103.87,102.61,1110.51,1404.84,1207.09,1505.94,1272.59,3317.76,3509.89,732.53,3439.93,2313.41,399.15,420.98,508.12,468.11,481.03,557.16,420.76,568.96,2992.6,5261.08,2838.68,1720.56,1902.4,50.6,56.71,54.91,58.24,52.76,213.4,220.71,217.25,246.87,299.23,1.15,1.2,4.49,1.28,0.54,2.27,1.8,4.06,2.58,2.04,86.96,85.92,16.39,55.96,31.08,11.1,44.75,40.97,53.3,30.44,24.18,27.48,22.67,26.5,18.64
2025/6/11 14:30,45.79,104.2,85.22,100.91,8110.02,9037,9391.68,1140.62,1086.01,1058.67,1132.05,1201.61,1166.07,1082.83,1150.67,1122.62,1064.4,529.09,509.28,459.62,490.82,572.55,619.88,543.17,587.18,494.59,608.91,30.08,33.32,32.47,16.9,32.79,240.92,220.52,349.43,350.53,376.21,104.15,96,109.82,103.82,102.18,1209.61,1247.22,1236.7,1416.16,1484.09,3814.87,3447.37,1691.48,2168.99,3055.43,555.63,473.7,515.34,558.16,459.29,409.47,528.77,397.45,1544,4804.47,4888.97,3662.28,4319.5,53.15,65.98,60.24,51.36,72.38,284.23,296.74,228.97,237.32,296.95,3.05,4.44,0.63,2.04,2.65,0.18,3.89,3.96,3.25,3.95,84.29,75.05,74.74,66.07,25.92,90.72,47.69,12.33,34.27,74.15,8.23,14.06,20.49,18.87,11.72
2025/6/11 14:30,96.17,66.37,65.24,89.81,9498.41,7580.19,9373.45,1137.77,1067.13,1110.81,1092.1,1043.1,1188.7,1083.94,1061.19,1216.53,1197.03,603.1,470.55,607.9,541.41,579.38,504.85,543.79,458.11,586.05,551.34,20.32,23.45,36.08,22,16.32,215.17,197.17,317.39,282.99,378.86,100.53,101.97,109.95,96.12,97.17,1181.51,1237.4,1201.11,1534.44,1580.95,3074.94,3497.17,712.47,2096.42,2381.28,447.86,531.24,434.18,401.55,398.35,399.71,428.77,554.97,4631.21,3488.38,4758.62,1907.02,4497.33,69.92,66.77,70,65.98,69.13,294.13,227.03,231.69,242.13,286.21,1.72,0.43,3.61,1.51,3.37,4.64,3.39,0.73,2.26,4.61,64.43,94.56,18.08,14.87,17.17,28.93,92.93,54.84,71.1,23.54,8.19,17.17,23.42,27.98,12.38
2025/6/11 14:30,66.86,84.68,95.41,100.2,9018.17,8014.5,9772.53,1189.15,1125.87,1123.25,1056.84,1192.96,1067.66,1035.65,1171.46,1085.39,1062.94,558.3,523.38,544.93,477.42,615.81,583.51,599.67,545.14,470.32,499.46,32.05,32.52,15.65,22.82,37.39,319.4,261.59,182.35,291.21,355.22,96.28,106.95,102.84,98.73,95.38,1579.53,1227.77,1371.65,1210.83,1290.12,3868.14,2140.22,3615.79,3251.4,2064.18,514.69,511.4,453.92,447.72,533.37,384.88,445.07,464.52,3431.38,5327.01,5125.45,2989.14,5157.95,60.37,56.63,69.4,55.29,46.63,277.28,291.66,227.14,228.82,246.75,0.96,3.91,0.65,0.38,2.65,3.36,4.08,0.37,3.26,2.1,93.74,90.44,24.22,33.24,54.17,71.27,94.43,89.72,47.15,40.79,26.46,18.32,15.15,16.46,12.86
2025/6/11 14:30,50.74,91.22,81.9,43.24,8193.43,8912.96,8368.75,1215.04,1218.39,1204.53,1122.35,1092.34,1188.54,1142.62,1173.2,1056.42,1158.6,525.27,595.99,564.66,530.88,596.88,558.41,604.72,567.48,496.67,579.04,25.56,36.59,35.44,33.47,18.55,353.31,363.2,357.16,207.33,242,100.83,101.07,103.07,95.32,108.53,1454.07,1287.72,1177.27,1419.37,1465.05,554.52,2099.31,1413.71,1149.18,899.64,389.48,459.69,546.85,412.89,522.73,473.59,396.63,420.24,3336.35,5396.32,3679.8,3003.4,2805.8,79.44,67.56,77.18,67.49,77.99,299.61,285.92,226.76,289.84,297.49,4.26,4.14,4.13,1.32,4.24,3.44,0.95,4.82,4.03,1.7,39.08,71.41,11.2,32.79,22.06,39.66,58.6,10.98,20.99,64.9,9.53,27.19,16.67,16.63,13.14
2025/6/11 14:30,96.79,83.42,99.84,52.45,8459.01,7750.92,8249.94,1085.55,1030.74,1136.11,1212.6,1045.88,1045.82,1055.21,1218.36,1117.98,1075.03,490.94,483.26,521.46,569.89,465.94,593.2,551.54,603.87,502.96,562.06,27.44,37.21,26.81,39.47,20.7,348.57,360.21,222.8,222.35,197.12,98.45,106.87,107.09,99.91,97.77,1476.29,1401.12,1355.14,1237.47,1583.9,2270.72,4453.45,2132.26,1740.98,2008.04,397.53,523.52,447.92,451.23,491.28,483.8,491.57,508.49,4394,2960.39,1541.93,1701.59,3886.64,73.64,73.91,56.12,59.85,59.65,201.49,201.33,246.42,235.78,268.96,2,0.61,4.29,3.43,0.24,1.69,4.17,1.52,3.2,1.34,94.47,56.79,37.94,33.14,92.47,30.49,55.59,22.73,38.25,23.05,6.13,12.29,22.1,16.47,11.22
2025/6/11 14:30,48.85,92.99,80.01,53.99,9313.86,8710.55,9503.91,1045.02,1162.25,1105.82,1148.88,1073.38,1133.91,1187.74,1087.31,1101.17,1157.04,514.14,547.75,467.75,551.16,578.44,483.01,540.78,593.26,608.53,610.11,20.63,26.81,38.08,37.27,26.26,241.32,272.38,260.65,228.6,232.33,107.67,96.77,102.2,97.2,98.83,1553.3,1514.62,1201.43,1439.4,1438.87,4437.1,532.81,634.15,639,1466.31,442.29,384.17,484.07,386.26,404.12,551.6,548.96,408.84,1999.17,4861.71,4009.22,2058.87,4756.6,57.45,47.36,66.24,48.34,79.39,231.1,231.14,297.65,230.01,265.95,3.32,3.71,0.14,0.87,3.6,1.52,2.87,4.28,3.1,1.84,12.69,56.39,13.86,80.8,16.68,56.35,50.96,90.33,38.95,85.32,12.67,5.82,17.45,12.07,28.64
2025/6/11 14:30,81.69,52.24,70.33,50.23,9781.58,8830.07,8497.06,1158.1,1112.1,1072.53,1126.22,1048.97,1092.72,1042.77,1048.87,1080.93,1197.17,520.55,602.68,582.28,473.33,451.04,475.29,567.26,485.45,618.99,462.73,26.75,36.22,21.03,30.2,38.77,310.68,250.82,271.18,280.62,266.69,102.63,109.18,104.22,101.05,98.15,1265.8,1153.85,1546.37,1320.57,1472.98,3800.79,1938.41,3343.49,2443.98,4243.74,474.94,410.7,449.19,521.25,518.38,452.81,533.88,500.48,1537.64,1822.65,4584.8,3434.73,2198.96,54.41,45.57,77.4,55.28,59.34,281.53,276.75,249.12,238.45,208.22,2.63,4.61,2.54,4.73,2.94,0.21,3.48,3.44,2.29,2.01,93.11,52.6,94.8,67.61,89.86,97.26,71,80.36,29.63,84.18,7.74,12.82,9.31,6.14,6.11
2025/6/11 14:30,109.95,71.26,88.62,66.97,8863.01,9329.75,7751.36,1042.58,1207.43,1120.6,1180.95,1207.52,1174.25,1162.77,1188.35,1034.43,1085.53,569.78,498.48,520.15,558.82,506.94,511.16,593.17,465.56,468.35,580.3,23.93,16.99,31.42,23.42,21.73,301.05,226.19,338.63,276.86,185.88,97.09,98.57,96.11,99.22,96.71,1260.94,1422.73,1271.86,1497.04,1129.54,2641.79,4033.75,1577.44,2385.63,4158.25,404.16,454.59,537.86,504.25,479.83,385.46,483.4,537.31,3727.38,4102.49,2846.77,3063.54,5486.18,78.67,52.82,48.99,73.37,77.46,223.54,261.34,210.62,232.95,278.82,1.85,1.31,2.95,4.61,4.04,0.41,2.51,4.37,2.21,3.79,35.24,41.48,69.55,58.39,52.2,58,32.73,55.62,75.03,88.9,18.85,22.67,5.94,17.6,24.19
2025/6/11 14:30,90.97,51.61,48.6,104.52,8966.27,8163.58,8076.61,1085.82,1095.94,1152.22,1177.3,1209.97,1080.4,1036.68,1203.59,1218.23,1217.4,602,497.36,548.57,465.63,469.9,464.71,556.66,474.68,582.29,459.82,18.87,19.82,27.23,39.1,17.28,208.29,288.52,180.24,203.21,322.55,100.67,107.85,99.54,95.42,104.29,1311.74,1353.74,1453.4,1293.87,1418.73,2181.5,3971.14,2524.6,1595.72,1118.25,520.73,450.97,536.99,549.86,416.15,526.19,535.89,561.71,1969.61,3069.71,2869.57,4183.83,5306.33,65.2,65.35,63.49,73.51,64.23,227.4,280.77,253.61,212.59,260.42,4.17,1.95,4.84,2.94,3.45,3.16,1.15,4.37,3.94,2.53,97.94,62.51,91.92,58.58,48.26,47.68,76.78,89.85,53.17,60.04,27.31,10.49,21.23,17.85,27.47
2025/6/11 14:30,52.41,94.12,40.59,90.58,7533.05,8037.36,8729.87,1096.16,1033.07,1088.56,1067,1203.83,1079.12,1069.46,1172.27,1060.4,1194.5,602.01,457.75,524.64,464.14,450.98,516.86,503.87,525.27,553.17,522.6,39.81,36.66,23.77,34.82,28.24,309.41,252.98,348.97,283.6,349.21,105.01,101.36,100.7,96.92,108.31,1426.78,1419.75,1386.24,1544.15,1399.53,3921.45,2568.32,4037.39,3121.35,1220.61,466.26,476.32,439.55,522.8,456.19,472.61,542.64,490.79,2393.91,5421.37,3140.56,4571.06,2760.23,67.98,58.14,71.13,65.02,54.86,277.77,264.03,293.26,288.95,259.61,4.75,3.68,4.65,4.31,3.53,2.17,2.78,4.01,4.75,0.5,18.74,94.95,71.66,62.9,64.52,36.43,27.38,46.62,88.18,79.16,19.5,8.63,5.01,6.14,13.13
2025/6/11 14:30,59.38,43.44,105.27,91.55,9335.75,9188.34,8432.34,1190.78,1216.74,1072.92,1201.91,1059.54,1162.29,1201.9,1216.87,1134.23,1155.27,490.62,490.76,550.24,550.42,515.91,594.99,615.53,501.59,609.34,500.74,38.71,18.6,39.41,34.37,17.24,232.74,309.58,360.41,236.51,294.24,103.19,103.45,97.28,96.7,104.26,1464.86,1245.58,1104.74,1223.65,1397.38,2106.61,1203.06,3386.97,1972.13,2649.01,404.97,471.81,536.64,426.09,507.04,403.2,463.94,557.03,1907.5,3956.15,5119.82,4536.69,1816.48,47.28,62.89,79.11,62.9,66.51,254.7,292.03,244.56,272.55,278.49,2.13,1.22,3.43,4.11,4.63,0.52,4.78,4.49,4.8,1.82,65.4,90.62,55.03,88.23,28.34,20,87.33,45.6,15.16,81.19,16.14,9.49,26.98,19.78,15.18
2025/6/11 14:30,65.51,66.9,105.94,68.07,8751.68,7571.06,8711.19,1076.46,1119.35,1188.98,1103.55,1125.37,1136.67,1192.24,1139.15,1195.76,1063.27,561.97,577.87,609.97,494.09,597.13,603.07,503.94,583.21,598.79,508.41,38.58,29.24,17.26,38.18,37.15,256.96,242.54,180.12,356,200.43,100.28,109.9,109.55,101.04,100.47,1491.84,1509.87,1170.81,1464.93,1254.76,1182.71,1345.81,4011.72,2872.23,2077.12,475.92,510.44,424.11,392.24,541.67,466.62,464.39,541.67,4924.11,3620.2,2324.34,3825.96,3137.36,67.79,79.41,72.46,79.84,70.26,225.01,224.75,254.59,289.75,236.98,2.66,1.47,2.15,0.25,1.57,0.54,4.35,3.48,2.32,2.71,83.97,91.71,10.93,26.34,72.1,23.07,62.57,46.07,68.16,61.65,8.49,15.43,6.33,20.16,14.01
